CS,ELE_qt7,SL_qt7,AMP_gmt7,AMT_uni6,AME_qt7,NDVI_jnb7,NL_std6,POP_qt7,GDP_qt4,DTW_std6,DTG_std6,DTH_qt7,DTC_qt7
214.77,2,4,4,4,5,5,1,4,2,4,2,5,3
264.75,2,5,3,4,3,6,1,3,1,3,3,3,2
239.76,1,6,4,4,3,5,1,2,2,3,2,3,2
264.75,2,5,3,3,5,6,1,0,1,4,2,4,5
164.78,0,1,5,5,4,3,2,6,3,2,1,0,0
264.75,2,3,4,4,3,6,1,4,3,2,2,3,3
264.75,1,5,4,4,6,3,1,4,2,1,2,4,1
123.63,1,2,4,4,6,3,3,6,3,1,1,0,0
175.54,1,2,4,4,4,5,1,4,3,2,3,1,2
164.78,1,3,5,5,4,5,1,5,3,2,2,1,3
172.85,1,0,4,4,5,4,1,6,3,2,2,0,1
264.75,2,3,4,4,6,6,1,3,2,2,2,2,3
220.15,1,2,4,4,5,5,1,2,2,3,2,4,1
164.78,1,1,5,5,4,4,1,6,3,2,2,0,4
164.78,1,4,4,4,5,4,1,4,2,2,3,1,3
175.54,3,3,3,3,3,4,1,4,1,2,1,1,2
189.77,1,1,5,5,4,5,1,4,2,2,2,2,3
264.75,2,3,4,4,4,6,1,3,1,3,2,4,5
239.76,1,2,4,5,5,5,1,4,2,3,2,0,1
172.85,1,4,4,4,5,5,1,4,3,2,2,1,2
214.76,1,2,4,4,4,5,1,3,3,4,3,4,3
264.75,2,6,4,4,6,5,1,4,2,2,2,0,3
164.78,1,0,4,5,5,4,1,5,3,1,2,2,1
164.78,1,0,4,4,4,4,1,5,3,2,2,1,2
172.85,2,5,4,4,3,5,1,3,3,3,3,2,2
189.77,1,2,4,4,4,5,1,4,2,2,2,1,3
164.78,1,2,4,5,5,5,1,4,2,2,3,5,2
175.54,3,4,2,3,3,4,1,3,1,3,1,1,3
200.43,2,4,3,3,3,5,1,3,1,4,2,2,4
264.75,1,2,4,4,4,5,1,5,3,2,1,0,3
264.75,2,3,4,4,3,5,1,3,3,2,2,1,3
172.85,1,1,4,4,5,5,1,4,3,2,3,1,3
175.54,2,5,4,4,5,5,1,4,2,3,3,2,1
264.75,2,6,4,4,4,5,1,4,3,4,3,4,1
189.77,1,1,4,5,5,4,1,5,2,2,2,4,0
197.84,1,3,4,4,5,5,1,4,2,2,1,1,3
0.19,0,1,5,5,5,3,1,0,2,1,2,2,3
164.78,1,1,4,5,5,4,1,5,2,2,2,2,1
264.75,1,5,4,4,3,6,1,4,2,2,3,2,1
264.75,2,6,3,4,5,6,1,4,1,2,2,5,2
197.84,3,3,3,3,2,6,1,0,1,2,3,2,5
264.75,1,1,4,4,4,5,1,4,2,2,2,2,1
175.54,1,3,4,4,4,5,1,4,2,2,2,0,4
164.78,1,1,4,4,4,5,1,4,2,2,2,3,4
167.47,2,3,3,3,4,5,1,3,1,2,2,0,5
264.75,2,2,4,4,6,6,1,3,1,5,2,5,5
172.85,1,0,4,5,5,4,1,6,2,2,1,1,1
172.85,1,2,4,4,4,6,1,4,2,2,1,1,2
264.75,2,6,3,4,3,6,1,3,2,5,2,1,3
164.78,2,3,4,4,6,6,1,4,2,2,1,2,3
214.76,1,2,4,4,5,4,3,5,2,2,2,3,0
242.45,3,5,3,3,2,5,1,0,1,4,3,1,6
264.75,2,5,3,4,6,6,1,4,1,3,2,5,3
264.75,2,6,4,4,5,5,1,4,1,1,3,1,4
164.78,1,1,5,5,5,5,1,6,3,2,2,1,1
164.78,1,0,4,5,5,3,3,6,3,2,1,0,0
164.78,0,3,5,5,4,4,1,5,3,1,1,0,3
164.78,1,2,4,4,4,4,1,5,2,2,2,4,0
189.77,1,0,4,5,5,4,1,5,2,2,2,2,1
164.78,1,2,4,5,5,4,1,4,2,2,3,4,0
164.78,2,5,4,4,5,6,1,3,1,5,3,5,1
164.78,1,3,4,5,4,5,1,5,2,2,3,4,0
175.54,1,0,4,4,4,4,1,5,3,2,2,2,2
164.78,1,0,4,5,5,4,1,4,3,2,2,2,1
239.76,1,1,4,4,4,5,1,6,2,2,2,3,3
164.78,2,4,4,4,4,5,1,5,2,2,2,3,2
164.78,2,3,4,4,6,6,1,3,2,2,2,1,2
189.77,2,2,4,4,6,5,1,4,2,2,2,0,2
164.78,1,0,4,5,5,3,1,6,3,2,2,1,1
172.85,2,2,4,4,3,5,1,5,2,3,2,4,1
264.75,2,1,4,4,3,5,1,3,2,3,2,1,3
164.78,1,3,5,5,4,5,1,5,3,3,2,3,2
175.54,3,5,4,3,2,5,1,0,1,4,3,6,5
164.78,2,3,4,4,6,6,1,4,2,2,3,1,2
175.54,3,6,3,3,3,5,1,3,1,2,3,5,2
214.76,2,3,4,4,3,5,1,4,2,2,2,2,3
264.75,3,6,3,3,3,5,1,0,1,2,3,4,3
175.54,3,5,3,3,3,5,1,3,1,2,1,1,1
164.78,1,3,5,5,5,5,1,5,2,2,2,3,2
264.75,2,5,4,4,5,6,1,3,2,3,3,4,5
175.54,3,4,3,3,2,5,1,1,1,3,2,3,5
214.77,1,3,4,4,5,5,1,4,3,3,3,2,3
189.77,1,1,4,4,4,5,1,6,2,2,2,2,2
164.78,1,2,5,5,4,4,1,5,2,1,2,4,0
214.77,2,5,4,4,5,5,1,3,1,3,2,3,5
264.75,1,2,4,4,4,5,1,4,2,2,1,1,2
164.78,1,5,4,4,5,5,1,5,3,2,2,3,2
239.76,1,3,4,4,3,5,1,4,3,2,3,2,1
264.75,2,3,4,3,6,6,1,3,2,2,2,2,3
164.78,1,4,4,4,5,4,1,5,2,1,2,2,0
264.75,2,5,4,4,4,6,1,3,1,4,2,4,4
170.16,2,4,4,4,4,5,1,4,3,2,2,3,3
164.78,1,4,4,4,4,5,1,6,2,2,1,2,3
164.78,1,2,4,4,4,5,1,4,2,2,2,4,2
264.75,2,4,3,3,3,5,1,3,1,3,1,2,3
164.78,1,2,4,4,4,5,1,4,3,1,2,3,1
167.47,1,2,4,4,4,5,1,4,3,2,3,0,3
175.54,5,6,4,2,0,2,1,0,1,3,4,2,4
164.78,1,1,4,5,5,4,1,4,2,2,2,1,2
175.54,3,4,4,3,1,6,1,2,1,4,3,6,6
164.78,1,0,4,5,4,4,1,5,3,2,2,0,2
175.54,3,4,3,3,3,4,1,3,1,2,3,6,3
164.78,1,1,4,5,5,5,1,5,2,2,2,3,1
239.76,1,4,4,4,5,5,1,4,2,2,1,2,2
239.76,1,2,5,5,4,5,1,4,3,2,1,1,2
167.47,2,2,4,4,3,4,1,4,2,2,2,2,3
80.05,1,0,4,5,4,3,1,6,3,2,2,0,0
170.16,2,2,4,4,3,5,1,5,3,3,2,3,1
264.75,2,5,4,4,3,5,1,3,2,2,2,1,3
167.47,0,1,5,5,4,5,1,6,2,2,1,2,1
264.75,2,6,4,4,3,5,1,4,2,2,2,4,0
264.75,2,4,4,4,6,5,1,6,2,2,1,1,4
164.78,1,1,4,5,5,3,1,5,2,1,2,3,0
170.16,2,5,4,4,4,4,1,4,2,4,3,2,0
128.2,1,2,4,4,5,4,1,6,3,2,1,0,1
189.77,1,1,4,4,5,5,1,5,2,2,3,4,0
175.54,3,6,3,3,1,4,1,2,1,2,3,6,3
242.45,3,4,3,3,1,6,1,3,1,3,2,2,3
0.19,0,0,4,5,6,2,3,6,3,1,2,0,0
172.85,1,1,4,5,5,5,1,4,2,2,2,3,1
264.75,2,5,4,4,5,5,1,4,2,2,2,3,0
164.78,1,0,4,5,4,4,1,5,3,2,2,2,0
264.75,2,6,3,4,3,6,1,3,1,2,2,4,2
264.75,2,5,4,4,3,5,1,3,2,2,3,2,4
214.77,1,1,4,4,5,5,1,4,3,2,2,3,1
175.54,1,2,4,4,4,4,1,5,3,2,3,1,1
164.78,1,2,5,5,5,5,1,5,3,2,2,1,4
167.47,1,1,4,4,4,5,1,4,2,2,2,2,1
164.78,1,0,4,5,5,4,1,6,3,2,2,2,1
189.77,1,3,5,5,4,4,1,4,2,2,2,3,0
264.75,2,6,4,4,4,6,1,3,3,2,2,3,1
264.75,2,5,4,4,5,3,1,3,2,2,2,3,2
164.78,1,1,4,5,4,4,1,5,3,2,2,2,2
264.75,2,4,3,4,5,6,1,2,1,5,3,6,6
264.75,2,1,3,4,3,0,1,3,2,3,2,4,4
175.54,2,1,4,4,3,6,1,3,2,3,2,4,3
239.76,1,1,4,5,5,5,1,5,2,3,3,3,1
264.75,2,6,3,4,3,6,1,3,2,2,3,3,2
164.78,0,1,5,5,4,4,1,6,3,2,1,0,1
167.47,1,3,4,4,5,5,1,4,2,2,3,5,1
189.77,2,3,4,4,4,5,1,4,2,2,2,4,3
189.77,1,1,4,4,4,5,1,4,2,2,1,2,1
164.78,2,2,4,4,6,4,1,6,2,4,2,4,0
264.75,2,1,4,4,3,5,1,4,2,2,2,4,3
264.75,2,5,3,4,3,5,1,3,1,2,2,1,4
264.75,2,3,3,4,5,6,1,3,1,4,2,2,3
164.78,1,3,4,4,5,6,1,4,2,1,3,5,3
164.78,2,3,4,4,6,6,1,4,2,2,3,1,1
197.84,2,5,4,4,4,5,1,4,2,2,2,1,2
164.78,1,0,4,5,4,4,1,6,3,1,1,1,0
168.94,2,3,4,4,4,5,1,4,2,3,2,2,3
167.47,1,1,4,4,5,5,1,3,2,4,1,2,1
164.78,1,2,5,5,5,4,1,4,2,2,2,0,3
164.78,1,1,4,4,4,5,1,6,2,2,3,4,2
217.19,3,3,3,3,2,0,1,4,1,4,2,1,2
264.75,2,3,3,4,3,6,1,3,1,4,3,1,2
189.77,1,2,4,4,5,5,1,5,2,3,2,3,0
264.75,2,6,4,4,3,5,1,3,3,2,2,3,1
164.78,1,1,4,5,5,3,1,5,3,2,2,0,0
264.75,2,4,4,4,4,6,1,3,1,4,2,4,4
220.15,3,4,3,2,2,6,1,0,1,4,3,1,5
128.2,0,1,4,4,6,3,1,5,3,1,2,3,0
123.63,1,0,4,5,5,2,2,6,3,1,1,0,1
264.75,1,2,4,4,5,4,1,4,3,2,1,0,0
164.78,1,0,4,5,5,3,1,6,3,2,1,0,0
164.78,1,1,5,5,4,5,1,5,2,2,3,2,3
264.75,2,6,3,3,3,0,1,0,1,4,2,4,4
220.15,3,5,3,3,3,6,1,1,1,3,3,0,6
264.75,2,6,4,4,4,5,1,5,2,2,2,0,1
164.78,1,0,4,5,4,4,1,5,3,2,2,0,2
164.78,1,1,4,4,4,4,1,4,3,2,2,3,0
170.16,1,2,4,4,5,5,1,4,2,2,2,2,1
170.16,1,4,3,4,4,5,1,3,2,5,2,2,3
264.75,2,2,4,4,6,6,1,3,1,5,3,6,5
220.15,3,2,3,3,2,5,1,3,1,2,1,2,2
264.75,1,2,4,4,4,5,1,4,3,2,3,3,1
264.75,2,4,4,4,4,5,1,4,1,3,3,0,3
164.78,1,0,4,4,4,4,1,5,2,2,2,1,3
264.75,2,6,4,4,6,6,1,4,1,4,2,5,2
264.75,2,5,4,4,6,6,1,3,2,4,3,5,6
239.76,1,3,4,4,6,4,1,4,2,1,2,4,0
164.78,0,1,5,5,4,5,1,5,2,2,2,2,3
264.75,2,3,3,3,5,6,1,3,1,3,3,6,4
0.0,0,0,3,2,1,0,1,2,1,1,1,0,0
164.78,1,6,4,4,5,4,1,5,3,1,1,3,0
220.15,3,6,3,3,2,6,1,1,1,3,3,1,5
264.75,2,6,4,4,3,5,1,3,3,3,3,3,4
264.75,1,2,4,4,5,5,1,6,2,2,1,0,1
239.76,2,4,4,4,6,4,1,4,2,1,2,0,3
189.77,0,1,5,5,4,2,1,6,3,1,1,0,0
167.47,1,1,4,5,5,4,1,4,2,1,2,3,1
264.75,2,3,4,3,5,6,1,2,2,3,2,3,4
172.85,2,1,4,4,3,5,1,4,3,3,2,3,3
264.75,2,4,4,4,3,6,1,4,1,2,3,1,4
264.75,3,6,3,3,3,6,1,2,1,3,2,1,5
167.47,1,3,4,4,5,5,1,5,3,2,3,1,0
175.54,2,6,3,4,3,6,1,3,1,3,2,4,2
264.75,3,6,4,3,2,6,1,0,1,4,2,3,5
164.78,1,3,4,4,3,5,1,4,3,2,2,3,4
264.75,2,2,4,4,3,4,1,4,3,2,2,2,2
214.77,1,2,4,4,6,5,1,4,2,2,1,1,1
172.85,1,4,5,5,4,5,1,5,3,1,2,1,1
264.75,2,3,4,4,3,5,1,4,3,2,1,0,2
164.78,1,1,4,4,5,4,1,5,2,3,3,0,2
189.77,1,2,4,4,4,4,1,4,2,2,2,0,3
164.78,2,2,3,3,5,5,1,4,1,4,2,1,5
264.75,3,6,3,3,3,5,1,4,1,2,1,2,3
242.45,3,4,4,3,3,6,1,0,1,2,2,4,3
164.78,1,2,4,4,4,5,1,2,3,2,1,3,2
175.54,1,4,4,4,4,5,1,0,2,3,2,2,1
164.78,1,1,4,5,5,3,1,5,2,1,2,2,0
264.75,2,2,4,4,4,6,1,2,2,3,3,4,5
164.78,1,2,4,4,4,5,1,5,3,2,2,0,1
172.85,1,2,4,4,4,5,1,4,3,2,3,3,1
164.78,0,0,5,5,5,5,1,5,3,2,2,2,0
214.77,1,5,5,5,5,4,1,5,2,1,2,5,0
264.75,3,5,3,3,1,5,1,0,1,3,2,3,4
172.85,2,2,4,4,4,5,1,4,2,2,2,0,2
175.54,3,5,3,3,3,6,1,2,1,4,3,1,5
175.54,2,6,3,3,3,6,1,3,1,2,2,2,4
164.78,1,2,4,4,5,5,1,5,3,2,1,2,1
264.75,1,2,4,4,4,5,1,5,2,2,2,2,2
123.63,1,5,4,4,5,5,1,5,2,1,2,3,0
164.78,1,0,4,5,4,4,1,4,3,2,1,3,3
264.75,3,6,3,3,2,6,1,3,1,3,3,1,5
164.78,1,4,4,4,6,3,1,5,3,1,2,3,0
214.76,1,1,4,4,4,5,1,4,2,2,2,1,1
264.75,2,5,3,3,6,6,1,2,1,5,3,6,6
264.75,2,5,3,4,3,6,1,3,1,5,2,4,2
264.75,1,1,4,4,4,5,1,4,2,2,2,3,3
175.54,1,4,4,4,6,3,3,4,3,1,1,0,0
264.75,3,5,3,2,1,5,1,2,1,4,2,3,4
264.75,2,6,4,4,3,5,1,3,3,2,3,4,4
170.16,1,3,4,4,4,5,1,1,2,3,2,1,1
164.78,1,1,4,4,4,5,1,6,2,2,3,3,0
164.78,1,3,4,5,5,4,1,5,2,1,2,3,0
264.75,2,5,3,4,3,6,1,3,1,3,3,2,3
264.75,2,4,3,4,5,6,1,4,1,2,2,3,3
164.78,1,1,4,4,4,5,1,5,2,2,2,4,2
239.76,1,2,4,4,4,5,1,6,2,2,2,2,2
197.84,1,1,4,4,3,5,1,1,2,4,2,3,1
164.78,2,2,4,4,4,5,1,4,2,4,3,1,1
189.77,2,6,4,4,4,5,1,2,3,2,2,1,2
197.84,3,5,3,2,1,5,1,2,1,2,2,3,4
167.47,1,2,4,4,5,5,1,5,3,2,2,0,1
189.77,1,3,5,5,4,5,1,4,3,2,2,1,2
264.75,2,5,3,4,4,6,1,3,1,3,2,3,3
172.85,1,0,4,5,4,4,1,5,3,2,1,0,1
264.75,2,5,4,4,5,6,1,4,2,3,3,3,4
214.76,1,5,4,4,5,5,1,4,3,2,3,4,3
175.54,2,1,4,4,3,6,1,4,2,2,2,4,3
264.75,2,4,3,4,5,6,1,4,1,3,2,4,2
164.78,2,4,4,4,5,5,1,3,2,3,3,3,3
175.54,3,4,3,3,2,0,1,4,1,4,2,1,2
164.78,1,1,5,5,4,4,1,5,2,2,2,1,3
220.15,1,3,4,4,5,5,1,4,2,2,3,0,3
164.78,2,5,4,4,3,6,1,4,2,2,2,5,1
0.0,0,0,3,3,3,0,1,4,1,1,1,0,0
264.75,2,6,4,4,5,6,1,5,2,3,3,3,1
264.75,2,4,3,4,6,5,1,4,1,2,2,5,1
239.76,2,4,4,4,5,6,1,3,2,3,3,4,4
164.78,1,2,4,4,4,5,1,4,2,2,3,5,1
164.78,1,2,5,4,4,5,1,5,2,2,3,4,0
175.54,3,5,3,3,3,5,1,2,1,2,1,2,3
220.15,3,5,3,3,1,6,1,0,1,3,3,2,5
164.78,2,3,4,4,4,5,1,4,2,4,3,0,3
164.78,1,3,5,4,5,4,1,5,2,2,3,4,3
264.75,1,1,4,5,5,4,1,4,3,1,1,2,1
264.75,2,5,4,4,4,6,1,3,2,4,2,4,3
175.54,3,6,3,3,3,5,1,3,1,3,1,2,4
164.78,1,5,4,4,5,4,1,3,3,2,2,2,1
264.75,2,6,3,4,3,6,1,4,1,2,1,1,2
57.74,1,0,4,5,6,2,6,6,3,1,1,1,0
164.78,2,5,4,4,4,6,1,4,2,2,2,5,1
164.78,1,2,4,5,5,4,1,6,2,2,2,2,1
172.85,0,1,5,5,5,4,1,6,3,1,2,2,1
220.15,2,3,4,4,4,5,1,3,1,2,3,2,5
264.75,2,5,3,4,5,6,1,4,1,3,2,3,1
164.78,1,1,4,5,5,4,1,5,2,3,2,0,0
175.54,1,2,4,4,4,4,1,5,3,2,2,0,2
239.76,1,6,4,4,6,5,1,6,2,1,1,0,3
164.78,2,5,4,4,4,5,1,4,3,2,2,3,3
164.78,2,5,4,4,3,5,1,4,2,3,3,1,1
164.78,2,5,4,4,3,6,1,4,2,2,1,2,3
164.78,1,3,4,4,4,5,1,4,2,2,2,5,2
164.78,1,0,5,5,5,3,1,5,3,2,2,1,0
175.54,3,5,3,3,1,5,1,2,1,3,2,2,4
175.54,2,6,3,4,5,5,1,4,1,5,2,5,3
264.75,1,1,4,4,4,5,1,3,2,2,3,0,2
239.76,2,6,4,4,6,5,1,4,1,5,2,5,2
264.75,2,4,4,4,5,4,1,4,3,2,3,4,2
169.53,1,2,3,4,5,5,1,3,2,2,2,0,1
264.75,2,6,3,4,3,6,1,2,1,3,3,3,4
264.75,2,5,4,4,3,6,1,4,3,3,3,3,1
167.47,1,4,4,4,4,5,1,5,2,2,1,0,1
264.75,1,2,4,4,4,5,1,5,2,2,3,3,3
264.75,3,6,3,3,3,6,1,2,1,3,2,2,4
175.54,4,5,4,2,0,3,1,0,1,3,3,3,5
264.75,3,6,3,3,2,6,1,2,1,4,3,1,6
164.78,1,1,4,4,3,5,1,4,3,2,2,2,1
175.54,1,2,4,4,5,6,1,5,2,2,1,1,2
264.75,2,6,3,3,3,6,1,3,1,3,2,2,4
164.78,1,2,5,5,4,4,1,5,2,2,1,1,3
264.75,2,3,4,4,6,4,1,3,3,2,2,3,3
82.48,0,1,5,5,5,4,1,4,2,1,2,2,0
164.78,1,4,5,5,4,5,1,6,2,2,2,3,2
167.47,1,3,5,5,4,5,1,5,2,2,2,4,2
170.16,1,5,3,4,5,5,1,6,2,3,1,0,0
164.78,1,5,4,4,5,5,1,5,3,2,1,2,3
264.75,2,6,4,4,6,6,1,3,1,6,3,6,5
164.78,2,2,3,4,4,6,1,4,2,5,2,1,2
264.75,1,6,4,4,5,5,1,2,3,2,1,0,1
264.75,2,6,4,4,5,5,1,3,2,3,3,1,2
264.75,2,6,4,4,5,5,1,3,2,3,2,2,1
264.75,2,3,4,4,3,5,1,4,2,2,3,2,3
214.77,1,2,4,5,5,4,1,4,3,2,2,2,4
164.78,1,4,5,5,4,5,1,5,3,2,2,1,3
125.97,3,6,4,3,3,2,1,2,3,2,2,2,3
220.15,1,5,4,4,4,5,1,3,2,2,2,1,4
164.78,1,0,4,5,4,3,1,6,3,2,1,0,1
239.76,1,1,5,5,4,5,1,5,3,3,2,2,3
214.77,2,3,4,4,4,5,1,4,3,3,2,1,2
264.75,1,4,3,4,3,0,1,3,1,2,2,0,2
164.78,1,2,4,5,5,5,1,6,2,2,3,4,1
164.78,1,1,4,4,4,5,1,4,2,2,2,3,3
175.54,1,3,4,5,5,5,1,4,2,2,2,4,1
164.78,1,2,5,5,4,4,1,5,2,2,2,4,0
175.54,1,3,4,4,5,4,1,4,3,1,2,3,3
264.75,1,2,4,4,4,5,1,4,3,2,2,1,2
175.54,2,1,4,4,4,5,1,5,3,2,3,3,0
220.15,2,6,3,4,3,6,1,4,1,2,2,5,2
172.85,1,3,4,4,5,3,3,6,3,2,1,0,2
172.85,1,4,4,4,5,5,1,4,3,2,1,3,1
170.16,1,1,4,4,5,5,1,4,2,2,2,1,1
214.77,1,3,5,5,4,5,1,4,2,1,1,3,2
264.75,3,5,3,3,2,5,1,0,1,2,3,1,6
239.76,2,1,4,4,3,5,1,4,2,2,2,4,1
164.78,1,0,4,5,5,4,1,5,2,2,1,0,1
167.47,1,1,4,5,4,4,1,5,3,2,2,2,0
220.15,1,6,4,4,4,4,1,5,3,3,2,3,1
167.47,1,1,4,5,4,4,1,5,3,2,2,3,1
264.75,1,2,4,4,5,4,1,4,2,3,3,2,1
264.75,2,5,4,4,3,6,1,4,1,2,2,1,2
170.16,1,3,4,5,4,5,1,4,2,2,3,4,1
242.45,1,3,4,4,4,5,1,4,3,2,3,0,2
239.76,1,1,4,4,5,4,1,4,2,4,3,1,2
172.85,2,2,4,4,3,5,1,4,3,4,2,3,3
214.77,2,4,4,4,3,5,1,4,3,3,2,3,4
164.78,1,0,4,5,5,4,1,6,3,1,2,3,0
239.76,2,5,4,4,5,6,1,4,1,4,3,4,1
264.75,3,6,3,3,3,6,1,3,1,4,3,0,5
214.77,1,2,4,4,4,4,1,5,3,2,1,1,3
164.78,1,2,4,5,5,4,1,5,2,2,2,1,1
264.75,2,6,4,4,4,6,1,3,2,4,4,5,5
164.78,1,1,4,4,4,5,1,3,3,2,1,1,1
164.78,1,1,5,5,5,4,1,6,2,2,2,3,0
214.76,1,0,4,5,4,4,1,5,2,2,2,2,2
189.77,1,1,4,4,4,5,1,5,2,2,2,2,0
191.96,3,5,3,3,3,0,1,4,1,4,2,4,3
164.78,1,2,4,4,6,3,3,6,3,1,1,0,0
164.78,2,5,4,4,3,5,1,4,2,3,2,1,2
220.15,2,4,4,4,4,5,1,4,1,3,3,0,4
175.54,1,2,4,4,4,5,1,5,2,2,2,1,2
164.78,1,1,4,5,4,4,1,5,3,1,1,0,1
214.77,2,2,4,4,4,5,1,2,3,2,1,1,0
264.75,2,5,4,4,5,5,1,3,2,2,2,2,3
164.78,1,2,4,5,5,4,1,5,2,2,2,2,1
197.84,2,4,4,4,4,5,1,4,2,4,3,0,3
164.78,1,1,4,5,5,3,1,6,3,1,1,1,0
164.78,1,0,4,5,5,1,6,6,3,2,1,1,0
264.75,3,4,3,3,3,5,1,3,1,3,2,1,3
55.05,1,1,4,4,5,3,1,5,3,2,2,0,0
164.78,1,0,5,5,4,4,1,5,2,2,3,0,2
0.19,0,0,5,5,4,0,1,0,3,1,1,0,0
197.84,1,1,4,4,4,4,1,5,3,2,3,1,0
264.75,2,5,3,3,5,6,1,3,1,3,3,6,4
239.76,2,6,4,4,3,6,1,3,2,2,2,2,2
264.75,2,2,4,4,5,6,1,2,2,4,3,4,3
197.84,2,4,4,4,6,6,1,4,2,2,3,1,3
164.78,1,1,4,4,4,4,1,5,3,2,2,0,2
264.75,2,3,4,3,5,6,1,2,1,5,3,6,6
264.75,3,6,4,3,3,6,1,2,1,3,2,3,4
264.75,1,5,4,4,4,5,1,5,2,2,2,3,1
164.78,1,2,4,4,5,4,1,5,3,1,2,4,0
170.16,2,3,4,4,3,5,1,4,2,4,2,4,2
264.75,2,5,3,4,3,6,1,2,1,5,3,4,3
172.85,1,2,4,4,5,4,1,5,3,2,2,0,0
175.54,2,4,4,4,3,5,1,5,2,2,2,4,1
164.78,1,1,4,5,5,3,1,5,3,2,1,2,2
264.75,2,5,3,4,4,6,1,4,1,5,2,3,3
170.16,1,3,4,4,4,5,1,5,2,2,2,4,1
220.15,3,5,3,3,2,5,1,0,1,4,2,2,5
167.47,0,1,4,5,5,4,1,4,2,2,2,2,3
172.85,1,2,4,4,4,6,1,2,2,2,2,0,0
197.84,2,6,3,4,6,5,1,0,1,5,2,5,5
172.85,1,2,4,4,5,5,1,4,3,1,2,1,3
264.75,2,5,4,4,5,4,1,4,1,2,3,0,4
264.75,2,4,4,4,6,6,1,3,3,2,2,3,4
189.77,2,6,4,4,4,4,1,4,2,2,2,1,2
264.75,1,2,4,4,5,5,1,4,2,2,3,3,3
175.54,3,5,4,2,0,3,1,0,1,3,3,3,5
175.54,2,2,4,4,3,5,1,4,3,3,2,3,3
264.75,2,5,4,4,5,6,1,3,1,5,3,6,5
167.47,2,4,4,4,4,4,1,4,3,2,3,2,2
239.76,1,1,4,4,4,5,1,4,2,2,2,3,2
164.78,1,0,5,4,4,5,1,6,2,2,3,5,0
18.48,1,2,4,5,6,3,1,4,3,2,1,0,0
164.78,1,3,4,4,4,5,1,4,3,2,3,1,0
175.54,3,6,3,3,3,6,1,2,1,2,2,3,3
164.78,1,0,4,5,5,4,1,5,3,2,1,0,1
264.75,2,3,3,3,5,6,1,0,1,3,2,3,4
175.54,1,3,4,4,5,4,1,4,3,1,2,1,0
222.2,1,4,4,4,5,4,1,5,3,2,2,4,0
175.54,2,5,4,4,4,5,1,4,2,2,2,2,2
264.75,2,6,4,4,4,5,1,3,3,4,3,3,1
164.78,2,3,4,4,3,5,1,6,3,2,1,1,3
264.75,2,3,4,4,3,6,1,1,2,3,2,3,0
164.78,2,2,4,4,6,6,1,3,2,4,3,4,4
164.78,1,3,5,5,4,4,1,4,2,2,1,0,2
164.78,1,2,5,5,4,4,1,5,2,2,1,0,1
175.54,2,4,4,4,3,5,1,4,2,2,2,2,4
197.84,2,4,4,4,3,5,1,2,3,3,2,4,2
264.75,2,4,4,4,5,5,1,4,2,2,2,2,2
164.78,1,0,4,5,5,3,1,5,3,2,1,0,1
164.78,1,0,4,5,5,4,1,6,3,2,1,2,1
170.16,1,1,4,4,4,4,1,5,3,2,2,1,1
164.78,1,3,5,5,4,5,1,5,3,2,2,0,2
164.78,0,0,5,5,5,4,1,5,3,2,2,2,2
172.85,1,1,4,5,4,4,1,5,3,2,2,0,0
264.75,1,5,4,4,5,5,1,5,2,2,2,3,0
175.54,2,5,3,4,5,6,1,4,2,4,2,3,1
128.2,1,2,4,4,3,5,1,4,2,2,2,2,3
172.85,1,1,4,4,4,5,1,5,3,2,3,0,0
264.75,2,5,4,4,6,6,1,3,2,2,3,0,3
175.54,1,4,4,4,5,5,1,6,2,4,2,5,0
164.78,1,2,4,4,4,4,1,4,2,1,2,3,2
164.78,1,4,5,5,4,5,1,4,3,2,2,0,2
175.54,1,3,4,4,5,3,1,5,3,1,2,0,2
264.75,1,3,5,5,4,5,1,4,3,2,2,1,3
197.84,3,5,3,3,3,5,1,0,1,3,3,6,4
214.76,1,3,4,4,4,4,1,4,2,3,3,1,2
189.77,2,3,4,4,4,4,1,4,2,3,3,1,4
264.75,1,2,4,4,4,5,1,4,2,2,2,4,3
214.77,1,2,4,5,4,4,1,5,3,1,2,3,0
264.75,2,6,4,4,5,6,1,3,2,4,3,5,5
164.78,1,0,4,4,5,4,1,6,3,2,3,0,2
164.78,1,3,4,4,4,3,1,4,2,1,2,4,2
220.15,2,5,4,4,3,5,1,3,1,5,3,4,2
164.78,1,1,4,5,5,4,1,5,2,3,2,1,0
214.76,1,4,4,4,4,5,1,5,2,2,1,0,2
167.47,1,6,4,4,5,5,1,4,2,2,2,0,2
264.75,1,2,4,4,4,5,1,4,2,3,2,2,0
264.75,2,2,3,4,4,6,1,3,1,3,2,3,2
239.76,2,4,4,4,3,5,1,4,3,3,2,3,4
175.54,4,5,3,2,1,4,1,1,1,4,2,2,3
164.78,1,3,4,5,4,5,1,5,2,2,3,4,2
164.78,1,1,5,4,3,5,1,4,2,2,2,4,2
164.78,2,1,4,4,3,5,1,4,2,4,2,2,2
264.75,1,2,4,4,5,5,1,4,2,2,2,1,1
239.76,0,1,5,5,5,3,1,5,2,1,3,0,1
239.76,2,4,4,4,6,5,1,4,2,1,2,0,3
175.54,1,4,3,4,5,3,1,5,2,2,3,0,0
170.16,1,1,4,5,4,4,1,6,3,2,1,0,0
