CS,DEM,SL,AMP,AMT,AME,NDVI,NL,POP,GDP
15.13 ,441.26 ,0.90 ,1322.202067,17.29756864,1052.604167,6886.590103,0.117656251,3.650927703,1803.001526
14.93 ,434.16 ,0.61 ,1308.104167,17.34236145,1059.645833,6292.97273,0.670703093,4.234360298,1948.951365
17.17 ,434.98 ,1.29 ,1285.770874,17.34791692,1051.208333,6008.232103,0.684062481,4.572749058,1855.855316
58.47 ,510.49 ,8.22 ,1251.822917,17.05850665,1030.416667,7260.911131,0.1420573,0.765958597,1650.800435
30.20 ,516.71 ,4.04 ,1234.239543,17.0284729,1027.354167,6964.423877,0.293854177,2.545795679,823.96315
24.16 ,486.83 ,2.88 ,1225.547892,17.13350677,1032.166667,6236.720712,1.620553715,8.610200246,803.9923604
26.47 ,477.68 ,2.69 ,1217.041707,17.16805522,1031.1875,6262.380462,3.458974003,5.804372152,2693.236125
48.71 ,544.07 ,7.98 ,1189.633341,16.87968699,1017.708333,7189.651498,0.537109375,1.248474161,4855.466614
45.26 ,657.13 ,14.00 ,1167.539551,16.54461829,1001.229167,7220.109578,0.015989583,0.911043167,1593.045715
23.55 ,505.50 ,4.95 ,1174.222982,17.08124987,1021.020833,6641.912771,0.034218751,2.213115533,773.9001465
19.58 ,471.60 ,2.07 ,1163.600057,17.22690964,1019.8125,6380.086111,0.130468746,1.664273739,905.5642802
25.37 ,462.41 ,1.47 ,1153.018677,17.25555611,1010.1875,5623.804945,0.462864598,1.56881539,1055.612137
29.69 ,441.62 ,3.44 ,1149.045776,17.27569516,1030.3125,6841.107543,0.17664061,2.321078499,1107.112874
24.49 ,437.68 ,2.85 ,1142.677083,17.28940964,1041.270833,6935.697883,0,2.908365726,1126.003092
17.90 ,436.56 ,2.09 ,1135.456217,17.28194427,1041.645833,6822.76997,0.061796874,4.243213336,1151.838903
19.09 ,438.31 ,2.26 ,1129.633321,17.27517319,1038.4375,6680.995892,0.053072914,4.207461119,1127.259277
18.08 ,430.38 ,2.42 ,1122.868693,17.30711746,1037.125,6715.754143,0.168932279,2.204969724,1135.272847
19.61 ,430.35 ,2.39 ,1118.479126,17.3126742,1032.666667,6689.466071,0.1576823,1.983176152,1190.64387
19.24 ,417.23 ,4.65 ,1117.289571,17.37187576,1028.854167,6743.200577,0,1.798390627,1169.156087
14.69 ,390.63 ,4.45 ,1115.743734,17.48038165,1028.5625,6259.220869,0.056666672,1.680979808,1159.800232
17.01 ,397.36 ,2.85 ,1111.114624,17.46302032,1027.1875,6410.362089,0,3.844300111,1066.352366
15.48 ,400.47 ,4.45 ,1106.583374,17.45277723,1027.020833,6816.062317,0,3.81910491,1160.254517
18.04 ,382.61 ,4.29 ,1103.366659,17.49947929,1028.520833,6798.102439,0,2.248485804,1149.051432
19.40 ,397.91 ,5.10 ,1099.087484,17.45729129,1023.125,7050.224565,0,1.273130616,1044.0012
20.41 ,418.54 ,5.39 ,1093.989624,17.38177109,1018.0625,7109.275256,0,1.892347336,687.0861308
16.43 ,407.46 ,4.54 ,1093.035441,17.40520859,1018.75,7206.412038,0,1.943951209,667.5196635
16.60 ,414.85 ,4.04 ,1087.96877,17.37968699,1019.041667,7586.790491,0,2.762961586,661.9387207
29.69 ,433.72 ,5.30 ,1084.693726,17.31597074,1015.375,7518.723425,0.430286487,1.529984037,637.5564779
19.21 ,453.30 ,5.78 ,1083.481201,17.26874987,1012.5,7547.277578,1.668679078,8.063589891,740.524882
30.46 ,446.91 ,6.49 ,1085.418742,17.31024361,1010.791667,7154.499237,1.240389834,6.921175321,677.4917908
27.61 ,417.39 ,7.51 ,1083.204203,17.37899272,1016.125,7447.030754,0.042630206,1.683349967,649.6057078
17.66 ,372.11 ,4.92 ,1082.418742,17.52517319,1017.0625,7440.824094,0,1.956294854,671.0944519
17.21 ,359.51 ,5.00 ,1079.941711,17.59288216,1014.1875,7361.31023,0,1.265277147,661.4425151
15.72 ,348.67 ,5.37 ,1079.99585,17.63020897,1017.895833,7577.259408,0,1.541854501,603.9331868
12.70 ,338.77 ,4.14 ,1081.28127,17.67447917,1020.708333,7135.291288,0.027942707,1.228874286,489.1462199
17.22 ,340.45 ,6.58 ,1083.174947,17.67135429,1022.1875,7660.220966,0,2.862502257,488.1035563
17.15 ,329.03 ,7.10 ,1081.627075,17.71805573,1023.479167,7765.67835,0,3.790888151,484.4991684
15.32 ,313.82 ,5.62 ,1081.212565,17.77465248,1023.729167,7607.32342,0.337161462,4.809128046,495.6880493
14.69 ,304.88 ,4.20 ,1082.414591,17.83124924,1025.291667,7525.162625,0.164375007,3.257172108,526.1348877
25.75 ,305.70 ,3.21 ,1083.535421,17.85243034,1026.541667,7473.987676,1.830963453,2.241594036,728.495341
14.73 ,296.68 ,2.87 ,1084.454183,17.91441027,1026.791667,7506.725714,0.012916667,3.579442422,862.3308004
14.79 ,280.19 ,2.13 ,1084.343831,17.98802121,1029.916667,7207.738708,0,4.492206335,862.2047526
14.58 ,301.93 ,3.57 ,1086.774984,17.93559074,1027.479167,7204.199107,0.005338542,2.602124612,842.2312113
36.44 ,245.67 ,5.02 ,1120.237508,18.23784765,1033.979167,6979.937928,0,3.012643735,1006.88502
27.76 ,265.73 ,4.73 ,1125.312541,18.17743047,1028.25,7088.614334,0.031770833,5.970726808,1130.976563
18.62 ,364.25 ,5.72 ,1185.070801,17.86822828,1019.291667,7592.65112,0,2.790227612,1930.65981
43.23 ,386.89 ,11.13 ,1187.341634,17.67534765,1021.354167,7669.175929,0.012916667,4.127265771,1884.209666
75.97 ,990.46 ,20.67 ,1199.216715,15.24114577,924,8516.497194,0,1.749438365,1129.428975
59.15 ,696.09 ,19.52 ,1197.845866,16.21093814,955.7083333,8071.63874,0,0.853689988,579.1351624
36.01 ,318.97 ,6.97 ,1195.114543,17.76961835,1041.0625,7572.850924,0,1.83610181,630.9649506
36.67 ,389.34 ,10.36 ,1198.647909,17.71683947,1029.354167,7630.444656,0.099966274,3.014942408,593.1719716
55.17 ,543.56 ,13.07 ,1206.110392,17.15763855,999.5208333,7939.659883,0,1.365023096,567.208608
33.43 ,406.22 ,10.06 ,1208.010417,17.63923581,1014.645833,7649.5018,0.0053125,2.523430427,607.0039876
18.82 ,347.48 ,5.32 ,1211.416667,17.88750013,1028.6875,7448.457468,0.075168702,3.447153012,641.4843038
14.73 ,388.99 ,6.29 ,1213.447876,17.75052134,1022.729167,7475.909888,0.005546875,2.652517041,634.6317952
14.98 ,327.12 ,3.82 ,1215.752075,17.95503553,1031.166667,7499.606102,0,3.349054257,632.897227
25.85 ,353.43 ,7.13 ,1219.847982,17.81440926,1028.604167,7537.751375,0,2.608952761,647.4765676
55.86 ,601.73 ,11.24 ,1227.860433,16.87552198,989.3541667,7680.531479,0,1.097564836,542.3665975
66.28 ,4285.50 ,29.94 ,600.21875,1.465624968,778.7291667,7242.846105,0,0.032912988,8.887439291
53.80 ,4359.96 ,25.96 ,609.3791707,0.741666655,691.2291667,6913.140351,0,0.045420011,9.741552273
57.65 ,3456.84 ,30.66 ,602.4104207,6.428645929,983.5208333,7321.37435,0,0.167089184,9.777267456
44.90 ,3195.90 ,27.82 ,597.9437866,7.908159733,1112.020833,6770.873079,0,0.139585639,10.39578201
56.58 ,4069.36 ,28.96 ,581.2145793,2.845659852,839.6041667,7831.284798,0,0.024727068,9.325666348
63.71 ,3966.36 ,30.45 ,587.8291626,1.53350687,718.3333333,7436.363951,0,0.033091192,8.214155555
53.49 ,4484.56 ,28.25 ,607.3354085,-0.845833341,676.2708333,6757.090499,0,0.040747536,9.077647726
53.00 ,4557.24 ,24.37 ,620.0979207,-1.476041754,616.0833333,6420.071578,0,0.034629749,8.416377346
74.41 ,4005.07 ,29.07 ,596.9229329,0.903298616,721.8958333,8063.790184,0,0.03394944,7.823475977
61.37 ,4532.10 ,32.09 ,629.729187,-4.153992971,562.4583333,5821.286608,0,0.017499411,8.455808043
31.49 ,4913.89 ,28.27 ,654.947937,-7.125868003,420.3125,2802.845809,0,0.007083398,8.885635177
17.33 ,4942.68 ,25.79 ,649.4354451,-6.064757029,461.9375,2942.189747,0,0,6.220045527
25.22 ,4772.45 ,22.45 ,638.6875203,-4.771006743,519.6041667,4379.216381,0,0,7.186729987
21.02 ,4820.49 ,18.98 ,643.6875203,-5.080208143,520.1666667,4688.436838,0,0,4.870120327
15.40 ,4886.71 ,18.86 ,658.2645874,-5.073090235,521.7291667,4291.371245,0,0,4.78852423
21.07 ,4753.49 ,13.03 ,643.7666829,-3.459722122,589.25,6452.055358,0,0.001819386,4.855281512
42.49 ,4398.08 ,10.48 ,620.7979126,-0.175694436,733.9791667,7468.880354,0,0.006363298,4.737391154
40.19 ,4217.69 ,3.42 ,606.3749797,1.662326376,850.5625,7363.332061,0,0.008003649,4.618357847
34.28 ,4182.70 ,1.09 ,601.4729207,2.080902815,881.6666667,7168.475273,0,0.010585432,5.379283011
31.28 ,4140.97 ,0.94 ,598.5374959,2.559201439,900.7083333,6930.65623,0,0.019986065,4.858792692
25.30 ,4117.90 ,0.94 ,597.3312581,2.741840283,900.4375,6644.17643,0,0.072645174,4.169930557
30.58 ,4181.16 ,6.82 ,604.8708089,1.881423632,858.2708333,6413.880411,0,0.037342246,4.620277782
32.10 ,4528.99 ,19.00 ,625.3187459,-0.238020827,761.2916667,4413.09896,0,0.01552423,4.815295557
40.53 ,4577.61 ,18.52 ,633.7895711,-0.903298597,719.7291667,6481.039801,0,0.012901392,4.825277905
39.24 ,4527.14 ,14.82 ,634.8520915,-0.598611111,754.6041667,7368.930423,0,0.008110521,5.45873638
36.20 ,4723.31 ,14.95 ,653.6354167,-2.34270827,676.7083333,6825.706337,0,0.006201189,5.735177835
46.40 ,4601.61 ,14.16 ,652.1895955,-1.560937524,694.6875,6849.505892,0.006145834,0.007548985,5.458080331
30.64 ,4630.26 ,17.75 ,657.2770793,-1.578993003,685.5833333,6308.559924,0,0.008456906,5.285763502
33.91 ,4606.06 ,14.50 ,654.7895711,-1.169791698,703.8958333,6911.181031,0,0.018345946,5.261973282
36.87 ,4375.32 ,15.50 ,644.7416382,0.710763877,776.9166667,7340.280702,0,0.057478367,6.004319191
35.37 ,4275.21 ,14.91 ,639.9187826,1.580555518,821.9375,7048.251504,0,0.054282041,5.668806016
39.02 ,4295.85 ,17.75 ,644.8916626,1.421701411,825.875,7362.828096,0,0.031088273,6.340827703
41.73 ,4490.90 ,14.89 ,662.916687,-0.247395823,763.9375,7390.614615,0,0.020353738,8.136193434
37.86 ,4509.77 ,10.04 ,672.3583374,-0.469444471,748.3125,7324.565271,0,0.023081882,8.247466485
35.46 ,4373.97 ,14.94 ,670.8124797,0.552430575,774,7316.701006,0,0.034229594,9.322677374
46.81 ,4380.18 ,19.71 ,679.5583496,0.891840329,750.6875,7391.412337,0,0.030854726,7.353411396
69.82 ,3879.16 ,24.83 ,667.0625407,4.09253486,839.1666667,7755.884644,0,0.026719918,4.479083081
77.17 ,3699.13 ,28.39 ,668.0146077,4.808854103,872.0833333,7930.792653,0,0.019473532,4.669908245
83.42 ,3639.11 ,30.35 ,669.1312866,4.854861259,836.4375,8179.543747,0,0.012390928,4.094199359
82.33 ,3429.81 ,29.85 ,663.9104614,6.522569497,906.9583333,8198.946128,0,0.023691082,4.11972337
78.43 ,3148.40 ,31.03 ,655.2603963,8.377778053,1002.1875,7763.873565,0,0.047495428,5.080071628
65.04 ,3046.14 ,30.63 ,654.5499878,9.076736132,1051.291667,7607.495175,0,0.090094008,7.209990144
83.20 ,3378.52 ,31.53 ,661.1791585,7.367361069,976.4375,7900.849317,0,0.049440447,6.732653538
81.54 ,3429.98 ,31.89 ,668.052063,7.108333429,987.6458333,7713.887985,0,0.044962047,7.103464127
82.03 ,3485.28 ,32.59 ,675.1604207,6.632117907,968.0208333,7626.375678,0,0.077655914,7.088576953
72.74 ,3063.28 ,35.15 ,666.5458577,8.552777767,1016.791667,7621.782932,0,0.191653132,7.864540994
66.03 ,3368.78 ,33.05 ,663.9666748,6.842013995,960.0833333,7208.559402,0.006432291,0.141620708,9.233612716
71.64 ,3220.26 ,32.92 ,668.5687459,7.782639186,1000.458333,7308.827984,0.073098958,0.155017207,9.451281865
75.20 ,3548.52 ,31.69 ,679.1874797,6.313368162,919.1458333,7384.460942,0,0.071929359,8.56505096
74.39 ,3952.95 ,29.65 ,701.7062378,2.822048505,794.75,7014.208226,0,0.030621477,8.93896395
76.60 ,4009.10 ,29.85 ,724.0416667,2.395659804,805.1666667,7435.124509,0,0.030991232,8.805988391
67.76 ,4165.26 ,24.46 ,732.1124878,1.163020795,765.1458333,7210.791472,0,0.03700521,9.284812152
49.40 ,4214.16 ,20.61 ,738.2270915,0.954513848,728.7083333,7000.231063,0,0.047094546,22.27789481
48.31 ,4213.98 ,17.54 ,731.989624,1.246006946,744.9583333,6788.260913,0,0.064226878,35.21099154
64.57 ,3988.07 ,22.57 ,724.8354085,2.858680566,820.9375,7503.293328,0,0.04955457,30.31372341
43.67 ,4150.54 ,14.31 ,732.2833252,1.772048712,786.9583333,7090.034433,0,0.046245856,35.44804351
39.63 ,4239.41 ,12.18 ,741.1500244,1.327256938,767.7291667,7177.286986,0,0.029263293,38.34358533
45.95 ,3896.26 ,20.12 ,730.6062419,3.593402783,843.9583333,7443.205651,0,0.057536326,36.54228242
46.54 ,3792.32 ,16.95 ,723.7500203,4.239930391,888.2708333,6855.13027,0,0.061720278,36.67159891
43.49 ,4069.27 ,6.56 ,735.2895711,2.5078125,818.1666667,6184.867336,0,0.040967733,38.56976827
37.36 ,4148.14 ,4.74 ,745.1375122,1.952083349,802.3333333,5803.597089,0,0.035441061,40.72188298
36.90 ,4031.14 ,10.83 ,744.9417114,2.461631934,816.6875,6929.871133,0,0.117160986,41.46530469
40.83 ,4050.07 ,9.92 ,749.6250407,2.099826336,817.875,6905.312722,0,0.078165342,42.28434674
35.55 ,4287.57 ,11.14 ,771.1229451,-0.554340283,718.4166667,5386.603494,0,0.030349328,43.85016028
43.62 ,4277.99 ,20.17 ,781.1166992,-0.304861128,687.6875,4590.586915,0,0.017316529,41.27933073
47.88 ,4048.54 ,25.65 ,776.4020793,1.454861045,755.4583333,5495.196611,0,0.020589593,46.24711482
55.38 ,4084.57 ,26.13 ,782.9645793,1.525520841,755.125,6678.519938,0,0.038003724,45.72105598
74.44 ,3475.19 ,29.96 ,764.8208415,4.698611259,900.25,8373.717091,0,0.076286824,43.76550229
37.17 ,4303.52 ,26.28 ,804.6500041,-1.623437524,679.7291667,5253.67542,0,0.025325017,47.93058507
14.92 ,4720.14 ,31.32 ,836.7062785,-4.639409701,496.6666667,2464.573754,0,0.017293142,37.87356838
59.19 ,3872.26 ,28.41 ,800.4458618,1.01006942,705.4166667,8026.358546,0,0.026011205,44.64964374
55.36 ,3993.81 ,27.42 ,799.2583415,1.186979194,708.6041667,7295.016534,0,0.031142395,45.76377201
56.95 ,3862.96 ,28.97 ,800.1333008,1.992013892,726.875,7424.640844,0,0.03725827,49.79124482
81.26 ,3060.49 ,35.96 ,801.2562459,7.44513909,923.875,8409.848988,0,0.074893214,45.418365
77.78 ,2174.96 ,37.32 ,837.7124837,11.89479192,1060.3125,7883.389762,0.041162322,0.402210971,53.94879452
77.29 ,2797.04 ,27.29 ,778.5645752,9.276041349,1020.208333,8491.662453,0,0.226876269,53.29961459
78.91 ,2982.73 ,27.82 ,783.2395833,8.305555662,939.9375,8596.743706,0,0.088338107,48.75674391
78.12 ,3559.98 ,28.60 ,793.2916667,4.151215394,825.7083333,8121.03952,0,0.023247392,49.47152774
64.83 ,3711.90 ,28.78 ,796.0458374,2.432291667,765.2708333,7579.884978,0,0.012895436,53.72641563
45.98 ,3784.36 ,26.23 ,812.7916667,1.828298648,749.1458333,7105.021098,0,0.000710483,66.78626633
66.25 ,3192.89 ,30.59 ,835.5437419,5.006250064,861.2083333,7504.590375,0,0,123.8092295
74.91 ,3208.53 ,28.71 ,842.9666545,5.278472265,879.7291667,7324.894594,0,0,126.7394473
73.04 ,3035.52 ,26.64 ,846.8354289,6.171354135,887.3333333,8133.154285,0,0,126.8432973
41.56 ,3165.24 ,25.64 ,844.3354085,5.717534542,872.7708333,7481.672745,0,0,140.6053861
41.49 ,2920.90 ,27.55 ,854.6958415,7.096354167,922.2291667,7628.174259,0,0.025257468,147.1313756
48.14 ,2277.82 ,33.96 ,929.1604411,10.08923626,1012.020833,8115.709273,0,0.061902852,148.1895625
42.47 ,2312.90 ,32.97 ,924.1187337,9.729860624,988.625,7862.452923,0,0.053020967,98.70645142
56.36 ,1750.72 ,31.70 ,1034.291707,12.04947853,1092,8239.656308,0,0.082150824,57.15358384
52.97 ,1587.08 ,29.26 ,1135.914632,14.32708327,1202.833333,8222.506453,0,0.34873567,62.42028364
33.06 ,952.39 ,18.37 ,1377.425008,16.40156174,1320.0625,7638.692085,0,2.721795797,76.36272812
42.44 ,1266.79 ,19.52 ,1241.502116,15.3954862,1290.291667,8304.377441,0,0.514845461,107.4614232
56.34 ,1198.80 ,20.91 ,1278.447917,15.6279513,1285.9375,8241.496278,0,0.788806438,211.2213923
47.89 ,1210.55 ,19.68 ,1282.210409,15.58541679,1282.208333,8159.882093,0,1.328119437,205.8363546
55.77 ,1289.59 ,17.28 ,1242.377035,15.19461791,1253.3125,8162.23474,0,1.010532161,209.1723328
35.20 ,1120.45 ,19.06 ,1330.149984,15.60225709,1240.875,8065.857629,0.011426223,1.715869546,223.3612849
70.78 ,1238.87 ,19.31 ,1268.550008,15.19444434,1223.270833,8117.946602,0,0.478110651,564.2676392
82.09 ,1252.11 ,16.67 ,1261.40625,14.94079812,1171.729167,7875.053464,0,0.483088563,877.000946
35.12 ,843.60 ,14.65 ,1461.447998,16.04270903,1114.416667,7808.488198,0,0.836978098,1204.363352
33.91 ,680.21 ,12.68 ,1525.037516,16.523091,1069.791667,7950.54818,0,1.894090414,1180.793518
23.19 ,607.34 ,5.35 ,1524.793742,16.67743047,1062.4375,7323.903802,0,2.610507965,1223.657084
16.67 ,628.12 ,4.48 ,1508.37085,16.6279513,1065,7167.748139,0,1.836601416,1185.040975
17.74 ,600.34 ,1.57 ,1502.037476,16.72916667,1075.375,6929.468447,0.017760416,1.699465871,1261.023865
22.04 ,592.14 ,1.48 ,1491.427124,16.7602431,1077.604167,6530.36389,0.047682295,4.162240823,1381.126363
26.97 ,587.07 ,1.68 ,1478.943766,16.78732618,1077.604167,6743.720514,0,2.269158244,1260.435384
28.21 ,577.27 ,2.15 ,1464.949992,16.83750025,1077.625,6662.270059,0,1.582632899,1260.528687
23.84 ,559.64 ,2.30 ,1451.5625,16.90677198,1075.979167,6695.529906,0,1.85819606,1316.293762
40.42 ,537.10 ,1.93 ,1436.087524,16.99861145,1074.166667,6889.066173,0,2.234133482,1257.441813
24.99 ,516.43 ,1.86 ,1416.866618,17.07083321,1071.479167,6677.886096,0,2.356336514,1323.49941
15.14 ,479.97 ,1.24 ,1401.083333,17.19513893,1071.270833,6454.049287,0.170933833,9.257327716,1405.134084
19.79 ,474.28 ,1.82 ,1381.27714,17.19809087,1061.583333,6656.457244,0.158749998,4.10415411,1467.20579
31.72 ,511.04 ,5.69 ,1353.024943,17.04461734,1043.479167,7067.778831,0.011640626,2.195751667,1447.55013
31.60 ,492.37 ,5.64 ,1335.222941,17.08472252,1041.4375,7297.419024,0,0.775923093,1667.53481
34.33 ,499.69 ,6.37 ,1316.510457,17.0913194,1039.020833,7182.834418,0,1.202886403,1779.86967
24.46 ,469.94 ,3.38 ,1299.641683,17.20173581,1046.041667,6756.997662,0.313307285,4.580407461,1767.67983
11.79 ,438.52 ,0.72 ,1291.112467,17.32586734,1058.5,5626.736207,1.920719763,13.47560151,2012.961477
14.21 ,451.31 ,1.86 ,1261.402059,17.28263919,1050.479167,6404.643774,0.596979141,4.937712351,1870.25177
26.71 ,470.97 ,5.23 ,1237.968791,17.1873258,1040.375,7097.128343,0.542525959,2.74385643,1873.488831
27.69 ,487.50 ,4.93 ,1218.952026,17.1171875,1037.541667,7432.864187,0.48304685,1.775102496,4672.972371
15.63 ,458.89 ,1.91 ,1207.71875,17.22812525,1044.291667,6818.254573,1.413126536,4.666978836,5731.611491
21.54 ,481.41 ,2.57 ,1190.056234,17.16458384,1036.666667,6807.373508,2.0885156,2.242403626,6117.137899
24.57 ,496.44 ,3.95 ,1176.220825,17.09965324,1028.958333,6953.110195,1.12531862,3.210584084,5956.760661
58.23 ,635.11 ,12.97 ,1152.727091,16.63315964,1006.104167,7475.656342,0.243281265,1.777874668,3460.178507
51.99 ,582.15 ,12.17 ,1146.84375,16.72777748,1006.270833,6988.394699,0,1.012581865,711.4212443
25.60 ,475.66 ,2.84 ,1144.795858,17.19218763,1014.145833,5969.728466,0.425104141,2.025000294,1010.713999
32.82 ,459.10 ,1.23 ,1135.018758,17.25555484,1011.708333,4719.48485,0.704348962,5.760595798,1029.442525
18.80 ,445.41 ,1.93 ,1134.649963,17.25937462,1037.854167,6682.216511,0.756640593,5.557448943,1131.101145
20.17 ,437.07 ,2.16 ,1128.606242,17.2758681,1044.166667,6693.010266,0.556538199,3.277100086,1138.037852
20.54 ,428.47 ,2.57 ,1122.195882,17.3100694,1041.604167,6649.714978,0.43416667,3.773886998,1123.270294
18.44 ,437.31 ,2.41 ,1116.50415,17.28003438,1037.104167,6495.781824,0.583229144,4.868233204,1128.931854
16.90 ,435.77 ,2.77 ,1112.335429,17.2734375,1034.479167,6721.312802,0.226614575,2.689417561,1151.827387
16.96 ,420.96 ,3.53 ,1108.7146,17.33159637,1034.354167,6868.851401,0.050104161,1.812546134,1179.783727
15.59 ,422.31 ,3.71 ,1106.252075,17.35104243,1027.958333,6822.330453,0.125781248,2.118467232,1187.329325
20.65 ,402.90 ,5.19 ,1104.875,17.4270827,1024.625,6491.279368,0.274375002,1.540460507,1101.866364
20.57 ,385.86 ,3.92 ,1106.183329,17.48888969,1028.854167,6078.148244,0.005338542,1.278233369,1046.094432
18.97 ,405.26 ,4.65 ,1101.987467,17.41961861,1027.541667,6779.494277,0,2.6657329,1119.266688
15.25 ,387.55 ,3.58 ,1098.837484,17.48125013,1028.416667,6681.144687,0,4.302263737,1120.117635
15.93 ,399.84 ,4.85 ,1094.712463,17.45746485,1024.604167,6943.433509,0,2.461499969,967.8370717
22.19 ,420.41 ,6.41 ,1090.518778,17.36875025,1021.166667,7134.416826,0,1.524198651,719.7265727
23.79 ,433.19 ,6.62 ,1088.656291,17.31614558,1017.604167,7404.996696,0.019140625,1.875199517,673.9427389
25.82 ,428.40 ,5.91 ,1087.858358,17.33246549,1016.666667,7539.849849,0.116380215,6.315179507,662.6157227
20.63 ,426.31 ,4.59 ,1084.393717,17.33663177,1017.833333,7461.941477,0.947395802,3.746994893,697.3465068
13.71 ,436.13 ,3.89 ,1087.939616,17.31683922,1015.5625,6359.050679,5.833682388,22.65747897,910.9875488
20.32 ,454.74 ,4.94 ,1083.74172,17.26527723,1011.6875,6766.506378,1.588273178,14.43090248,769.1711985
23.21 ,422.63 ,7.11 ,1078.985413,17.35364532,1011.104167,7446.134534,0.02234375,2.732636849,630.7846578
17.39 ,374.84 ,4.93 ,1079.779195,17.51111221,1018.166667,7520.395578,0,3.24649024,674.3936056
15.28 ,366.46 ,5.39 ,1078.916707,17.55034765,1018.75,7391.283657,0,2.142586668,668.5413818
18.43 ,346.46 ,6.63 ,1080.331299,17.62708282,1021.958333,7601.713369,0,2.941606681,709.1080475
16.22 ,335.42 ,6.44 ,1081.406209,17.67152786,1026.0625,7657.301478,0,3.298523585,764.7961731
16.61 ,324.30 ,5.87 ,1081.462484,17.71163241,1024.6875,7563.301631,0,3.176733255,595.9234721
17.65 ,335.28 ,7.11 ,1080.297892,17.68420219,1022.979167,7601.201081,0,3.302390893,532.7196655
14.98 ,327.96 ,6.06 ,1080.637533,17.72152837,1024.75,7727.487358,0,2.993769805,729.8021952
14.79 ,317.06 ,4.33 ,1080.310404,17.77083333,1028.145833,7662.97778,0,2.250097394,797.6232402
15.17 ,297.88 ,3.32 ,1084.762492,17.86614545,1030.145833,7601.224498,0.005390625,2.55027763,874.9419759
15.15 ,282.10 ,2.57 ,1085.962524,17.94635455,1032.354167,7255.719221,0,5.861622969,857.8889567
14.67 ,301.33 ,3.79 ,1087.710409,17.90434074,1028.020833,7107.079303,0,5.036549727,872.5920207
14.86 ,325.86 ,3.84 ,1087.239543,17.83940887,1022.020833,7158.54588,0,2.568902969,862.2541504
17.20 ,303.65 ,5.02 ,1092,17.9166673,1025.770833,7344.510137,0.322342475,4.393721422,884.024882
24.80 ,259.49 ,5.40 ,1122.564616,18.1717008,1032.729167,7099.710096,0,2.717283964,1040.456167
16.84 ,250.41 ,5.31 ,1125.908407,18.20729192,1032.6875,6542.85897,0.114781414,7.101361593,1109.530263
16.41 ,262.30 ,4.22 ,1132.699951,18.19097201,1034.583333,7458.991453,0,2.768784285,1176.234049
18.23 ,275.03 ,4.39 ,1136.704142,18.15555509,1031.916667,7511.845098,0.114432712,2.230105241,1141.937225
17.27 ,305.69 ,2.59 ,1142.149984,18.07100677,1026.3125,7328.172254,0.083671868,3.151128292,1171.005625
25.43 ,348.57 ,7.72 ,1182.512533,17.92343712,1013.9375,7805.198406,0,3.148664951,1296.59523
24.05 ,326.03 ,5.28 ,1187.174927,17.93993123,1026.1875,7413.316332,0.082786461,7.26008304,2051.811625
76.37 ,819.88 ,19.56 ,1195.822917,16.01267401,956.3541667,8461.281986,0,1.290397684,1313.868978
56.56 ,892.72 ,20.19 ,1201.295817,15.48437532,933.25,8213.213182,0,0.677659859,612.2910055
36.09 ,415.70 ,10.07 ,1199.68335,17.31927109,1022.020833,7826.5577,0,1.27766039,610.5761108
20.20 ,338.16 ,5.78 ,1202.887451,17.8935763,1031.604167,7404.046001,0.337890665,3.351706664,639.4172618
37.59 ,407.92 ,11.03 ,1207.064616,17.61892319,1021.416667,7616.758201,0.036614584,2.718422651,616.221372
66.01 ,549.48 ,14.33 ,1209.747925,17.11024348,994.4375,7931.589795,0.008697916,1.310490171,545.8821869
33.71 ,394.80 ,9.27 ,1210.195841,17.67604129,1020.5,7655.574942,0,1.707823396,603.157018
24.06 ,408.75 ,5.35 ,1215.260417,17.68663152,1022.645833,7474.549321,0.073281248,2.459729075,631.1716817
15.10 ,410.46 ,4.74 ,1220.023031,17.70173709,1016.020833,7431.299106,0.029973959,4.179267883,648.9669139
15.01 ,339.67 ,4.15 ,1222.129191,17.91371473,1025.104167,7363.928158,0.019661458,3.199523528,653.1666056
38.70 ,410.01 ,10.28 ,1226.114543,17.63003476,1016.479167,7516.176131,0.027812501,1.928817511,616.0960541
68.40 ,4138.47 ,27.58 ,589.8187256,2.662847201,852.7291667,7622.923813,0,0.057184121,8.440165738
62.83 ,4431.23 ,26.49 ,605.2333374,0.39843748,715.3958333,6955.711293,0,0.036357786,9.352734804
52.44 ,4546.94 ,27.24 ,622.7895711,-0.877951374,655.1666667,5608.434526,0,0.021280595,9.90388298
71.99 ,4061.76 ,30.45 ,608.9916585,2.620833238,769.1458333,7355.757759,0,0.035133557,9.063768427
60.80 ,3308.18 ,30.49 ,602.1562297,7.620139122,1029.104167,6820.745558,0,0.196725264,9.375269413
68.80 ,3469.63 ,26.25 ,580.791687,6.576562564,1015.4375,7819.393145,0,0.114677735,8.623687208
65.47 ,3634.97 ,31.93 ,582.8354085,5.340971947,899.75,7990.312228,0,0.096025857,8.571351429
60.92 ,4180.33 ,30.24 ,588.9000244,1.46874998,727.9166667,7226.026334,0,0.046401959,9.232473493
77.85 ,3832.47 ,30.71 ,589.5437826,3.280555566,817.6875,8100.96152,0,0.055517266,7.372138302
53.88 ,4411.08 ,27.37 ,609.4916585,-0.491319418,705.5,6934.325475,0,0.032289463,8.583870133
