CS,ELE_qt7,SL_qt7,AMP_gmt7,AMT_uni6,AME_jnb7,NDVI_qt7,NL_std6,POP_qt7,GDP_qt7,DTW_std6,DTG_std7,DTH_std6,DTC_qt7
172.85,1,2,5,4,5,4,1,5,5,2,2,2,0
175.54,2,4,5,4,4,6,1,5,4,2,2,3,1
164.78,1,1,4,5,5,3,1,5,6,2,1,2,2
264.75,2,5,3,4,5,6,1,4,3,5,2,2,3
170.16,1,3,5,5,5,4,1,5,4,2,2,3,1
220.15,3,5,3,3,3,6,1,0,3,4,2,2,5
167.47,0,1,5,5,5,4,1,4,4,2,2,2,3
172.85,1,2,4,4,5,5,1,4,5,2,2,2,0
242.45,2,6,3,4,5,6,1,1,3,5,2,3,5
172.85,1,2,5,4,5,4,1,4,5,1,2,2,3
205.28,2,5,4,4,5,4,1,4,3,2,2,2,4
198.1,2,4,4,4,5,6,1,3,5,2,2,2,4
189.77,2,6,4,4,5,4,1,3,3,2,2,2,2
264.75,1,2,5,5,5,5,1,4,4,2,2,2,3
175.54,3,5,4,2,1,2,1,0,3,3,2,2,5
175.54,2,2,4,4,4,4,1,4,5,3,2,2,3
264.75,2,5,4,4,5,6,1,3,3,5,2,4,5
167.47,2,4,4,4,5,4,1,4,6,2,2,2,2
239.76,1,1,5,4,5,4,1,4,5,2,2,2,2
164.78,1,0,5,5,5,4,1,6,4,2,2,3,0
116.01,1,2,5,5,5,2,1,4,5,2,1,2,0
164.78,1,3,5,4,5,5,1,4,5,2,2,2,0
220.15,3,6,3,3,4,6,1,2,3,2,2,2,3
164.78,1,0,5,5,5,3,1,5,5,2,1,2,1
264.75,2,3,3,3,5,6,1,0,3,3,2,2,4
175.54,1,3,5,5,5,2,1,4,5,1,2,2,0
222.2,1,4,4,4,5,3,1,5,5,2,2,3,0
175.54,2,5,4,4,5,4,1,4,5,2,2,2,2
264.75,2,6,4,4,5,6,1,3,6,4,2,2,1
164.78,2,3,4,4,5,5,1,6,5,2,1,2,3
264.75,2,3,4,4,4,6,1,2,5,3,2,2,0
231.43,2,2,4,4,5,6,1,3,3,4,2,3,4
164.78,1,3,5,5,5,3,1,5,5,2,1,2,2
164.78,1,2,5,5,5,3,1,5,5,2,1,2,1
175.54,2,4,4,4,4,6,1,4,5,2,2,2,4
197.84,2,4,4,4,5,5,1,2,5,3,2,3,2
264.75,2,4,4,4,5,5,1,4,3,2,2,2,2
164.78,1,0,4,5,5,3,1,5,6,2,1,2,1
164.78,1,0,4,5,5,4,1,5,6,2,1,2,1
170.16,1,1,4,5,5,4,1,5,6,2,2,2,1
164.78,1,3,5,5,5,4,1,5,5,2,2,2,2
164.78,0,0,5,5,5,4,1,6,5,2,2,2,2
172.85,1,1,4,5,5,4,1,6,6,2,2,2,0
264.75,1,5,5,4,5,5,1,5,5,2,2,2,0
175.54,2,5,4,4,5,6,1,4,3,4,2,2,1
103.82,1,2,4,4,5,5,1,4,5,2,2,2,3
172.85,1,1,5,4,5,4,1,5,5,2,2,2,0
264.75,2,5,4,4,5,6,1,3,3,2,2,2,3
175.54,1,4,4,4,5,5,1,5,3,4,2,3,0
164.78,1,2,5,5,5,4,1,5,4,1,2,2,2
164.78,1,4,5,5,5,4,1,4,5,2,2,2,2
170.16,1,3,4,4,5,2,1,6,5,1,2,2,2
264.75,1,3,5,5,5,4,1,4,5,2,2,2,3
197.84,3,5,3,3,4,5,1,0,3,3,2,4,4
214.76,1,3,5,5,5,5,1,4,4,3,2,2,2
173.11,2,3,4,4,5,4,1,4,3,3,2,2,4
264.75,1,2,5,4,5,4,1,5,4,2,2,2,3
214.77,1,2,4,5,5,4,1,5,6,1,2,2,0
264.75,2,6,4,4,5,6,1,3,3,4,2,3,5
164.78,1,0,5,5,5,4,1,5,5,2,2,2,2
164.78,1,3,5,5,5,1,1,5,5,1,2,2,2
220.15,2,5,4,4,4,6,1,3,3,5,2,2,2
164.78,1,1,5,5,5,4,1,5,4,3,2,2,0
214.76,1,4,4,4,5,5,1,5,4,2,1,2,2
167.47,1,6,4,4,5,5,1,4,3,2,2,2,2
264.75,1,2,5,4,5,5,1,4,4,3,2,2,0
264.75,2,2,3,4,5,6,1,3,3,3,2,2,2
239.76,2,4,4,4,5,5,1,4,5,3,2,2,4
175.54,4,5,3,2,2,3,1,1,3,4,2,2,3
164.78,1,3,5,5,5,4,1,5,4,2,2,3,2
164.78,1,1,5,4,5,5,1,4,5,2,2,3,2
164.78,2,1,4,4,4,5,1,4,5,4,2,2,2
264.75,1,2,4,5,5,5,1,4,4,2,2,2,1
239.76,0,1,5,5,5,2,1,5,4,1,2,2,1
239.76,2,4,4,4,5,5,1,4,3,1,2,2,3
175.54,1,4,4,4,5,3,1,5,3,2,2,2,0
170.16,1,1,4,5,5,3,1,6,6,2,1,2,0
164.78,1,0,4,5,5,4,1,5,6,2,2,2,3
264.75,2,3,4,4,4,6,1,4,5,2,2,3,1
239.76,2,6,4,4,4,6,1,3,4,3,2,3,3
170.16,1,3,4,5,5,5,1,4,5,2,1,2,1
264.75,2,6,4,4,5,6,1,3,3,2,2,3,3
189.77,1,0,4,5,5,3,1,5,5,2,1,2,1
164.78,2,4,4,4,6,6,1,4,3,2,2,2,3
164.78,1,2,5,5,5,3,1,6,4,2,2,2,0
164.78,1,0,4,5,5,3,1,5,6,2,2,2,0
164.78,1,3,5,5,5,4,1,4,4,3,2,3,0
164.78,1,3,5,4,5,4,1,4,5,2,2,2,0
164.78,1,3,5,4,5,3,1,5,5,2,2,2,3
240.31,2,5,3,4,4,0,1,4,3,3,1,2,3
18.48,1,0,5,5,5,1,5,6,6,1,1,2,0
167.47,2,5,4,4,5,4,1,4,3,2,2,2,0
172.85,0,2,5,5,5,5,1,6,5,2,2,2,2
214.77,2,1,4,4,5,5,1,4,3,2,1,2,2
264.75,2,5,4,4,5,6,1,3,3,2,2,3,2
264.75,3,6,3,3,2,5,1,0,3,4,2,2,5
164.78,1,0,4,5,5,4,1,6,6,2,2,2,1
174.64,1,4,4,4,5,6,1,4,3,3,1,2,4
264.75,2,3,4,4,5,5,1,3,3,3,2,2,3
164.78,1,3,4,4,5,5,1,5,5,2,2,2,1
242.45,2,6,4,4,5,5,1,3,5,3,2,2,3
257.32,2,6,4,4,4,6,1,3,3,3,2,3,4
264.75,2,2,5,4,5,5,1,4,4,2,2,2,2
175.54,3,5,3,3,4,6,1,0,3,4,2,2,5
164.78,0,1,5,5,5,3,1,5,5,2,2,2,4
175.54,1,5,4,4,5,4,1,5,5,2,1,2,3
264.75,2,5,4,4,5,6,1,4,3,4,2,3,3
264.75,1,4,5,4,5,5,1,5,4,2,1,2,1
231.43,2,5,4,4,5,6,1,5,3,4,2,2,1
168.37,1,2,5,5,5,3,1,5,5,2,2,2,1
91.63,1,1,5,5,5,0,6,6,6,1,1,2,0
164.78,0,2,5,5,5,3,1,5,5,2,2,2,0
264.75,2,4,4,4,4,6,1,3,5,2,2,2,4
264.75,1,5,5,4,5,5,1,5,4,3,2,2,1
264.75,2,2,4,4,4,6,1,4,5,3,2,2,1
164.78,1,3,4,4,5,5,1,4,3,4,2,2,2
167.47,1,4,4,4,5,3,1,5,5,2,2,2,2
164.78,1,0,4,5,5,4,1,5,6,2,2,2,2
214.76,1,3,5,4,5,4,1,5,4,2,2,2,1
164.78,0,2,5,5,5,2,1,6,5,2,1,2,0
175.54,1,5,4,4,5,5,1,3,3,2,2,2,2
264.75,1,4,4,4,5,5,1,6,5,2,1,2,1
181.44,1,2,5,4,5,4,1,6,4,2,2,2,3
264.75,2,5,4,4,6,6,1,0,3,4,2,3,5
164.78,1,2,5,5,5,4,1,4,5,2,1,2,0
164.78,1,2,5,5,5,4,1,5,5,2,2,2,3
164.78,1,6,4,4,5,4,1,4,5,2,1,2,0
264.75,2,1,4,4,4,5,1,3,5,2,2,2,2
126.32,1,3,5,4,5,4,1,5,5,2,2,2,2
264.75,2,5,4,4,5,6,1,3,2,4,3,4,5
189.77,1,0,4,5,5,2,1,5,6,1,2,2,0
164.78,1,2,5,4,5,4,1,6,4,2,2,2,2
264.75,2,2,4,4,5,5,1,3,5,3,1,2,1
239.76,2,2,3,4,5,5,1,5,3,2,1,2,3
164.78,1,0,5,5,5,4,1,5,4,2,2,3,0
239.76,1,1,4,4,5,5,1,5,4,2,2,2,0
164.78,1,0,4,4,5,1,3,6,5,1,1,2,0
165.68,1,1,4,5,5,3,1,6,6,2,1,2,0
214.76,1,2,4,5,5,4,1,5,6,2,2,2,1
18.48,0,0,5,5,5,2,2,6,5,1,1,2,0
264.75,2,4,4,4,4,5,1,3,5,4,2,2,2
175.54,1,0,4,5,5,3,1,6,5,2,2,2,0
164.78,1,1,4,5,5,3,1,5,6,1,2,2,1
172.85,0,4,5,5,5,4,1,4,5,2,1,2,2
264.75,2,4,4,4,5,5,1,3,3,2,2,2,4
264.75,2,6,3,4,5,6,1,4,3,4,2,2,3
264.75,3,6,3,3,3,6,1,2,3,3,2,2,3
175.54,3,5,3,2,2,5,1,0,3,3,2,2,4
189.77,2,2,4,4,5,5,1,5,5,2,1,2,2
171.95,1,1,4,5,5,4,1,5,6,2,2,2,0
18.48,1,0,4,5,5,0,6,6,6,1,1,1,0
164.78,2,4,4,4,5,4,1,3,5,2,1,2,2
264.75,2,1,4,4,4,5,1,4,6,2,2,2,3
116.01,1,0,4,4,5,4,3,6,4,2,2,2,2
217.46,2,6,4,4,4,6,1,3,4,3,2,2,2
214.76,2,2,4,4,6,5,6,4,5,2,2,2,0
164.78,0,2,5,5,5,4,1,5,5,3,2,2,4
164.78,1,1,4,5,5,3,1,4,6,2,1,2,0
164.78,1,1,4,4,5,5,1,5,3,2,2,2,0
164.78,1,1,5,5,5,4,1,4,5,2,2,2,3
164.78,1,0,4,4,5,3,1,5,6,2,2,2,2
175.54,1,1,5,5,5,5,1,5,5,2,1,2,0
164.78,0,3,5,5,5,3,1,6,5,1,2,2,1
231.43,2,6,4,4,6,6,1,5,3,4,3,3,5
167.47,2,6,2,4,5,3,1,4,3,3,2,2,1
167.47,1,1,4,5,5,4,1,5,6,2,2,2,1
164.78,1,1,5,5,5,3,1,5,4,2,2,2,2
264.75,2,4,4,4,5,4,1,3,4,2,2,2,3
264.75,3,6,3,3,3,5,1,0,3,3,2,2,4
242.45,2,5,4,4,5,6,1,3,3,3,2,2,4
264.75,2,4,4,4,5,5,1,3,5,3,2,2,4
220.15,2,5,4,3,5,5,1,3,3,3,2,3,4
167.47,1,2,5,4,5,3,1,5,5,2,1,2,1
214.76,1,2,5,5,5,3,1,4,5,2,2,2,3
264.75,2,4,4,4,5,6,1,3,3,5,2,4,4
205.28,2,5,3,3,5,6,1,1,3,3,2,2,4
175.54,1,1,4,4,5,5,1,5,5,2,2,2,2
264.75,2,4,4,4,4,6,1,3,3,2,2,2,2
264.75,2,4,4,4,5,6,1,3,3,2,2,2,3
175.54,3,6,3,3,4,6,1,2,3,3,2,2,5
175.54,3,5,3,2,1,2,1,0,2,3,2,2,4
0.0,0,0,3,3,3,0,1,3,3,1,1,1,0
264.75,2,3,3,4,5,6,1,3,3,2,2,3,2
170.56,2,6,2,3,4,0,1,5,3,4,2,3,3
164.78,2,1,4,4,4,5,1,5,5,2,2,3,2
242.45,2,6,3,4,5,6,1,3,2,1,2,3,0
264.75,2,6,4,4,6,6,1,5,3,1,2,2,1
125.97,3,4,4,3,3,5,1,0,3,5,2,3,5
164.78,1,0,5,5,5,4,1,5,4,2,2,2,0
231.43,2,6,3,4,5,6,1,2,3,2,2,2,3
175.54,1,6,4,4,5,5,1,3,3,4,1,2,3
264.75,2,5,3,3,5,6,1,0,3,5,2,3,5
164.78,1,2,5,5,5,3,1,5,4,2,2,2,2
164.78,1,5,4,4,5,0,1,5,5,4,2,2,0
164.78,1,1,4,5,5,4,1,5,4,3,2,2,3
264.75,2,3,4,4,5,6,1,2,3,3,2,2,4
239.76,1,2,5,5,5,5,1,5,4,2,2,2,0
175.54,3,4,4,3,4,5,1,3,3,4,2,3,4
264.75,1,4,5,5,5,3,1,5,4,1,2,2,2
164.78,2,2,2,3,5,1,1,5,3,4,2,2,2
164.78,1,0,4,5,5,3,1,5,6,2,2,2,0
189.77,2,5,4,4,6,6,1,4,3,3,2,3,4
167.47,1,2,5,4,5,4,1,4,5,2,1,2,0
172.85,1,1,5,5,5,2,1,5,5,2,1,2,0
164.78,1,6,5,4,5,5,1,5,4,1,1,2,0
0.19,0,0,5,5,5,1,1,5,5,1,2,2,0
264.75,2,4,5,4,4,6,1,4,4,2,2,3,2
164.78,0,4,5,5,5,4,1,6,5,2,1,2,2
220.15,2,6,4,4,5,6,1,3,3,5,2,3,4
170.16,1,1,4,4,5,3,1,0,3,1,2,2,3
164.78,1,0,4,5,5,3,1,6,5,2,1,2,1
164.78,1,0,4,5,5,2,1,6,6,1,2,2,0
167.47,1,1,4,4,5,5,1,3,5,3,2,2,2
214.77,1,4,5,5,5,4,1,4,5,2,1,2,3
164.78,1,0,4,5,5,3,1,5,6,2,2,2,0
175.54,3,5,3,2,2,0,1,0,3,5,2,2,6
205.28,2,4,3,4,5,6,1,4,3,2,1,2,4
175.54,3,4,4,3,4,6,1,0,3,4,2,4,6
264.75,2,6,4,4,5,6,1,3,3,2,2,2,3
220.15,2,5,4,4,5,6,1,4,3,4,2,3,3
239.76,2,4,4,4,5,5,1,3,3,3,2,3,4
164.78,1,3,5,4,5,5,1,5,5,3,2,2,1
231.43,1,1,4,5,5,4,1,5,6,2,2,2,1
264.75,2,1,5,4,5,5,1,4,5,2,2,2,1
214.77,2,2,4,4,6,6,1,4,3,5,2,3,3
264.75,2,2,3,3,5,4,1,4,3,4,2,2,3
242.45,2,6,4,4,5,6,1,3,3,5,2,3,2
172.85,2,6,4,4,5,5,1,4,5,3,2,2,3
164.78,1,1,5,5,5,3,1,4,4,1,2,2,2
264.75,2,2,4,4,5,6,1,3,5,2,2,2,4
189.77,1,4,3,4,5,5,1,5,3,1,1,1,0
175.54,3,6,4,3,3,3,1,0,3,4,2,4,4
170.16,2,6,4,4,5,6,1,3,3,2,2,2,4
170.16,1,3,4,4,5,2,1,4,3,1,2,2,1
264.75,2,4,4,4,5,6,1,0,3,4,2,4,5
264.75,1,4,4,4,5,3,1,5,3,2,2,2,5
167.47,2,5,4,4,4,5,1,4,5,3,2,2,4
175.54,2,3,4,4,4,5,1,4,5,3,2,2,0
174.73,3,5,3,3,4,4,1,4,3,3,2,2,3
264.75,3,4,3,2,2,5,1,0,3,4,2,2,5
223.1,1,4,4,4,5,4,1,4,5,2,2,2,3
164.78,1,1,5,4,5,4,1,5,4,2,2,2,0
164.78,1,0,5,5,5,3,1,5,5,2,1,2,2
189.77,1,2,5,5,5,5,1,4,4,2,2,2,2
220.15,2,6,4,3,5,6,1,4,3,4,3,3,5
198.1,1,4,5,4,5,4,1,4,4,2,2,3,3
264.75,2,4,4,4,4,5,1,4,5,2,2,3,3
164.78,1,2,5,5,5,3,1,5,5,2,2,2,3
172.85,1,3,4,4,5,5,1,5,5,2,2,2,0
164.78,1,2,4,4,5,5,1,3,5,2,2,2,0
164.78,0,2,5,5,5,3,1,5,5,2,2,2,0
239.76,2,5,4,4,5,6,1,2,5,3,2,2,0
239.76,1,6,5,5,5,4,1,5,4,2,2,3,1
164.78,1,2,5,5,5,5,1,5,4,3,2,2,2
170.16,1,3,4,4,5,6,1,3,5,3,2,2,1
175.54,1,2,5,4,5,3,1,5,5,2,1,2,1
214.76,1,3,5,5,5,5,1,4,4,3,2,2,3
164.78,1,1,4,5,5,3,1,5,6,2,2,1,1
264.75,2,6,4,4,5,6,1,4,3,2,2,2,3
239.76,1,2,5,4,5,5,1,4,4,3,2,2,0
164.78,1,0,4,5,5,3,1,6,6,2,2,2,1
181.44,1,1,5,5,5,4,1,5,4,2,2,2,1
264.75,2,6,3,3,5,6,1,0,3,5,2,4,6
170.16,2,6,2,4,5,3,1,5,3,2,1,2,3
171.95,1,1,5,5,5,4,1,4,5,1,2,2,3
172.85,1,3,5,4,5,5,1,4,4,2,2,3,1
205.28,2,2,3,4,6,6,1,3,2,4,2,4,6
189.77,1,4,4,4,5,6,1,5,3,4,2,2,0
264.75,1,3,5,5,5,4,1,5,4,1,2,2,2
164.78,1,3,5,5,5,4,1,4,4,2,1,2,0
164.78,2,4,4,4,5,6,1,3,3,2,2,2,4
172.85,1,2,5,4,5,3,1,5,5,2,2,2,2
264.75,1,2,5,4,5,4,1,4,5,2,2,2,2
164.78,2,5,4,4,5,4,1,4,5,2,2,2,2
220.15,1,4,5,5,5,4,1,5,5,1,2,3,0
264.75,2,5,3,4,5,6,1,0,3,4,2,3,5
164.78,2,4,4,4,5,5,1,5,3,4,2,2,0
264.75,3,6,4,3,3,6,1,0,3,3,2,3,4
198.1,2,5,4,4,5,6,1,4,3,2,2,2,5
242.45,3,6,3,3,2,6,1,0,3,2,2,2,5
239.76,1,2,5,5,5,4,1,4,4,2,2,2,0
264.75,1,3,5,5,5,4,1,6,4,1,2,2,1
189.77,1,2,5,5,5,4,1,4,5,2,1,2,0
164.78,1,0,4,5,5,4,1,5,6,2,2,2,0
198.1,0,1,5,5,5,5,1,5,4,2,2,2,2
195.21,2,3,4,4,4,0,1,3,3,2,2,2,4
223.1,2,2,4,4,5,5,1,4,3,3,2,2,0
164.78,1,4,5,5,5,4,1,6,5,2,2,2,1
264.75,2,6,3,4,5,6,1,3,3,2,2,2,2
214.76,1,1,5,5,5,3,1,6,5,2,2,2,2
227.58,3,6,4,3,3,6,1,0,3,5,2,2,6
126.58,1,1,4,5,5,2,1,6,6,1,2,2,1
164.78,1,2,5,5,5,4,1,5,4,2,2,2,3
231.43,2,2,4,4,5,6,1,3,3,2,2,2,4
175.54,2,6,3,3,5,6,1,3,3,4,2,3,4
175.54,3,6,3,3,4,6,1,0,3,4,2,2,5
175.54,3,5,3,3,4,6,1,0,3,4,2,4,5
170.16,1,4,4,4,5,5,1,5,3,5,2,2,0
264.75,2,4,4,4,5,6,1,4,5,3,2,2,4
189.77,2,5,3,4,5,6,1,3,3,2,2,2,1
206.43,2,2,5,4,5,5,1,4,4,2,2,2,3
167.47,2,2,4,4,4,6,1,4,5,3,2,2,4
164.78,1,1,5,4,5,4,1,5,5,3,2,2,0
189.77,1,3,5,4,5,5,1,4,4,3,2,2,2
214.76,2,6,5,4,5,5,1,4,4,2,2,3,0
189.77,1,0,4,5,5,3,1,5,5,2,1,2,0
170.16,2,5,3,3,5,6,1,4,3,1,2,3,0
264.75,2,6,4,4,5,5,1,5,4,1,2,2,3
220.15,2,6,3,3,5,6,1,2,3,2,1,2,3
264.75,2,5,3,4,5,6,1,4,3,3,2,3,2
170.16,2,4,4,4,5,6,1,4,3,5,2,2,1
264.75,2,3,4,4,5,6,1,4,3,2,2,2,3
264.75,3,5,3,2,2,5,1,0,3,5,2,2,5
167.47,1,3,5,4,5,4,1,4,5,2,2,2,1
173.11,1,2,5,4,5,4,1,4,4,2,2,3,2
264.75,2,4,3,3,4,6,1,2,3,3,2,2,4
205.28,3,4,4,3,4,5,1,3,3,3,2,2,4
175.54,1,1,4,5,5,3,1,6,6,2,2,2,0
164.78,2,4,4,4,4,5,1,4,5,4,2,2,2
214.76,1,0,4,5,5,4,1,5,5,2,2,2,0
256.77,2,3,4,4,5,6,1,4,3,2,2,2,4
164.78,1,2,5,5,5,5,1,4,4,2,2,3,0
172.85,1,2,4,4,5,5,1,4,3,2,2,2,3
0.0,0,0,4,4,5,0,1,3,4,1,1,1,0
239.76,0,2,5,5,5,4,1,5,5,2,2,2,3
264.75,3,6,3,3,4,0,1,4,3,5,2,2,3
231.43,2,5,4,4,5,6,1,3,3,2,2,2,1
264.75,2,4,4,4,5,6,1,3,3,2,2,2,4
214.76,1,0,5,5,5,3,1,5,5,1,2,2,1
189.77,2,6,3,4,5,6,1,3,3,2,2,3,2
164.78,2,3,4,4,5,4,1,5,5,3,2,3,0
175.54,2,4,4,4,5,5,1,3,5,2,2,2,1
239.76,1,3,4,4,5,5,1,4,5,2,1,2,0
264.75,1,5,4,4,5,4,1,4,5,3,2,2,2
264.75,0,3,5,5,5,4,1,5,5,2,2,2,2
171.06,1,4,4,4,5,5,1,4,6,2,2,2,1
170.16,2,4,3,3,4,5,1,3,3,4,2,2,4
264.75,3,5,3,3,4,6,1,3,3,2,2,2,4
180.31,3,5,3,3,4,6,1,2,3,4,2,2,4
197.84,1,1,5,4,5,4,1,6,5,2,1,2,1
175.54,2,3,4,4,4,5,1,5,5,3,2,2,1
164.78,1,2,5,5,5,4,1,5,5,2,1,2,3
164.78,1,0,5,5,5,3,1,6,4,2,2,2,1
173.11,1,3,4,4,5,5,1,6,5,2,1,2,1
164.78,1,3,4,4,5,3,1,4,3,5,2,2,0
175.54,2,6,4,4,6,6,1,4,3,2,2,2,2
264.75,2,3,4,4,5,5,1,3,5,2,2,2,3
264.75,2,5,4,4,5,6,1,3,3,2,2,2,2
175.54,2,4,4,4,4,6,1,3,3,4,2,2,2
164.78,1,3,5,5,5,3,1,5,5,1,2,2,0
231.43,2,4,4,4,5,6,1,4,3,2,2,2,1
166.12,2,4,4,4,5,4,1,4,5,4,2,2,1
170.16,1,2,5,5,5,4,1,5,4,2,2,3,2
175.54,1,2,4,4,5,4,1,5,6,2,2,2,2
264.75,2,5,4,4,4,6,1,3,3,2,1,2,3
256.42,2,3,4,4,5,5,1,3,5,3,1,2,1
175.54,3,6,4,2,2,5,1,0,3,5,2,2,6
264.75,2,5,4,4,5,6,1,3,3,5,2,4,5
164.78,2,6,2,4,5,5,1,4,3,4,2,2,3
170.16,2,1,4,4,4,6,1,4,4,2,2,3,3
264.75,2,4,3,3,4,6,1,4,3,3,2,2,2
164.78,1,2,5,5,5,3,1,5,5,2,2,2,3
167.47,2,2,3,4,5,6,1,4,3,3,2,3,1
214.76,1,1,5,4,5,4,1,5,5,2,2,2,2
235.19,1,4,4,4,5,5,1,4,5,2,2,3,3
174.64,1,3,5,4,5,4,1,4,5,2,1,2,1
164.78,1,2,4,4,5,4,1,5,4,2,2,2,2
167.47,2,1,4,4,5,5,1,4,3,5,2,3,1
258.03,2,6,4,4,5,0,1,4,3,2,2,2,2
168.37,2,2,4,4,5,5,1,3,3,4,1,2,1
164.78,1,3,4,4,5,5,1,4,3,5,2,2,3
198.1,1,1,5,5,5,2,1,4,5,1,2,2,2
248.09,1,2,5,5,5,4,1,5,4,2,2,2,1
164.78,1,1,5,4,5,5,1,5,4,2,2,3,1
175.54,1,4,4,4,5,5,1,5,3,4,2,3,0
264.75,2,6,5,4,4,6,1,4,5,2,2,2,1
175.54,2,4,4,4,5,6,1,4,5,2,2,2,1
264.75,2,2,5,4,5,6,1,5,5,2,1,2,1
220.15,3,4,3,3,3,5,1,3,3,3,2,2,5
264.75,1,6,4,4,5,6,1,3,6,2,2,2,2
197.84,1,1,5,5,5,5,1,4,4,2,2,3,3
41.34,0,1,5,5,5,2,1,4,4,1,2,2,3
264.75,2,4,4,4,5,6,1,4,3,5,2,2,1
68.14,1,3,4,4,5,4,3,5,4,4,1,2,0
264.75,2,3,4,4,4,6,1,3,3,2,2,2,4
164.78,1,2,5,4,5,4,1,5,4,2,2,3,2
171.95,1,4,4,4,5,5,1,4,5,2,2,2,3
239.76,2,6,5,4,5,5,1,4,5,2,2,3,2
235.01,3,3,4,3,4,6,1,3,6,2,2,2,3
264.75,1,3,4,4,5,6,1,3,4,1,2,2,2
264.75,2,2,3,4,5,6,1,3,3,3,2,2,3
164.78,1,1,5,5,5,3,1,5,5,2,2,2,4
170.16,1,4,4,4,5,3,1,4,5,2,2,2,3
264.75,2,4,4,4,5,6,1,3,3,2,2,2,3
164.78,1,1,5,5,5,3,1,5,5,2,2,2,1
264.75,2,6,3,4,5,6,1,3,3,2,1,2,2
264.75,0,2,5,5,5,4,1,4,5,2,1,2,3
239.76,1,2,4,5,5,5,1,5,6,2,2,2,1
175.54,4,4,4,2,1,0,1,0,3,5,2,2,5
173.75,2,3,4,4,4,4,1,4,5,2,2,3,2
214.77,1,1,5,5,5,3,1,6,5,2,2,2,2
164.78,1,1,5,5,5,4,1,5,5,2,1,2,3
264.75,2,4,3,4,5,6,1,3,3,2,2,2,1
264.75,2,5,4,4,5,6,1,4,3,3,2,2,4
125.97,3,6,4,2,2,0,1,0,3,5,2,2,6
175.54,2,5,4,4,5,5,1,5,3,3,1,2,4
167.47,1,5,4,4,5,4,1,6,4,2,2,2,0
188.76,1,5,3,4,5,6,1,4,3,2,2,2,1
195.15,1,2,5,4,5,4,1,4,5,2,2,2,0
175.54,1,1,5,4,5,5,1,5,5,2,2,2,1
264.75,2,2,4,4,4,6,1,3,5,3,2,2,4
170.16,2,1,4,4,4,5,1,5,5,3,2,3,2
214.77,1,2,4,4,5,4,1,5,4,2,2,2,3
264.75,1,3,4,4,5,6,1,4,5,2,2,2,4
172.85,2,3,4,4,5,5,1,4,3,4,1,2,3
264.75,2,3,3,4,5,6,1,4,3,2,2,2,1
264.75,3,4,3,2,2,2,1,0,3,3,2,2,4
164.78,1,0,4,4,5,4,1,5,6,2,2,2,0
264.75,2,5,4,4,4,0,1,4,3,2,2,2,4
175.54,2,3,4,4,4,0,1,5,4,4,2,2,3
264.75,1,2,5,4,5,4,1,5,5,1,2,2,0
264.75,3,5,3,3,4,0,1,3,3,4,2,2,4
164.78,1,1,5,5,5,5,1,4,4,2,2,2,1
164.78,0,4,5,5,5,4,1,5,5,3,2,2,2
164.78,1,1,5,5,5,4,1,6,5,3,2,2,2
214.77,1,2,4,4,5,5,1,5,5,2,2,2,2
189.77,1,2,5,5,5,5,1,4,4,3,2,2,0
164.78,2,6,4,4,5,5,1,4,3,4,2,2,2
123.63,0,2,5,5,5,2,1,5,4,1,2,2,2
175.54,2,4,3,3,4,6,1,3,3,5,2,4,5
164.78,1,3,5,5,5,4,1,5,4,2,2,2,2
164.78,1,2,5,5,5,4,1,5,5,2,1,2,1
189.77,1,1,4,4,5,5,1,6,4,2,1,2,0
167.47,2,5,4,4,5,5,1,5,3,3,2,2,4
264.75,3,5,3,2,1,4,1,0,3,5,2,2,5
164.78,1,1,4,5,5,4,1,6,5,2,2,2,0
205.28,2,6,3,4,5,6,1,0,3,5,2,3,4
264.75,2,3,4,4,5,5,1,4,3,2,2,2,3
164.78,1,1,4,5,5,5,1,5,6,2,2,2,1
214.76,2,4,4,4,5,5,1,3,3,3,2,3,4
264.75,2,4,4,4,6,6,1,4,3,2,2,2,0
164.78,0,1,5,5,5,2,1,4,5,2,1,2,2
185.03,1,0,4,5,5,2,1,5,6,1,2,2,1
264.75,2,4,3,3,5,6,1,0,3,3,2,4,5
264.75,3,6,3,3,3,5,1,3,3,3,2,2,3
164.78,1,0,4,4,5,3,1,6,5,1,1,2,1
248.09,1,0,4,5,5,4,1,5,6,2,2,2,1
164.78,1,3,5,5,5,4,1,5,4,2,2,3,2
264.75,2,4,4,4,5,6,1,3,3,3,2,2,4
197.84,2,4,4,4,5,5,1,4,3,2,2,2,5
264.75,1,4,5,5,5,3,1,5,5,1,2,2,1
189.77,1,5,5,4,5,4,1,5,4,1,2,3,0
175.54,1,3,4,4,5,5,1,4,3,2,2,2,2
167.47,1,1,5,4,5,5,1,4,5,2,2,2,2
164.78,0,2,5,5,5,2,1,5,5,1,2,3,2
175.54,1,1,4,4,5,5,1,4,4,3,2,2,2
239.76,1,6,4,4,5,4,1,3,6,1,2,2,4
264.75,2,6,4,4,5,6,1,4,3,2,2,2,5
264.75,1,1,5,4,5,4,1,5,5,2,1,2,1
173.75,2,5,4,4,5,6,1,3,3,2,2,2,3
264.75,1,3,4,4,5,6,1,4,6,3,2,2,3
175.54,4,6,4,2,1,1,1,0,3,5,2,2,5
164.78,1,1,5,4,5,5,1,5,4,2,2,2,1
