CS,ELE,SL,AMP,AMT,AME,NDVI,NL,POP,GDP,DTW,DTG,DTH,DTC
264.75 ,963.75 ,20.58 ,883.15 ,14.20 ,1012.85 ,0.61 ,0.00 ,0.21 ,126.32 ,5990.62 ,19533.24 ,3876.56 ,3516.75 
214.77 ,676.50 ,16.11 ,1048.16 ,15.93 ,1038.58 ,0.51 ,0.00 ,0.61 ,107.95 ,2089.86 ,13607.63 ,384.08 ,2264.40 
264.75 ,2204.25 ,32.57 ,764.43 ,7.83 ,1011.99 ,0.67 ,0.00 ,0.00 ,11.47 ,8351.50 ,22733.40 ,10841.93 ,8252.73 
264.75 ,3150.75 ,37.83 ,798.13 ,2.17 ,683.63 ,0.56 ,0.00 ,0.00 ,12.22 ,15681.13 ,34011.87 ,10474.13 ,15530.17 
264.75 ,1383.50 ,26.81 ,866.74 ,13.24 ,983.58 ,0.62 ,0.00 ,0.06 ,239.06 ,9724.58 ,43740.68 ,9475.63 ,15119.77 
175.54 ,3650.00 ,34.55 ,799.55 ,2.69 ,709.32 ,0.39 ,0.00 ,0.00 ,11.76 ,8698.71 ,42811.30 ,34801.26 ,8770.83 
164.78 ,757.50 ,5.16 ,1022.48 ,16.09 ,1036.05 ,0.55 ,0.00 ,1.18 ,70.24 ,3160.30 ,21042.04 ,17438.11 ,4087.48 
164.78 ,494.25 ,4.80 ,1017.70 ,16.32 ,1068.81 ,0.53 ,0.00 ,1.13 ,62.94 ,5237.13 ,26479.57 ,21952.85 ,1343.50 
264.75 ,974.50 ,8.54 ,872.94 ,13.98 ,1054.90 ,0.62 ,0.00 ,0.15 ,276.67 ,15385.95 ,46451.34 ,8344.31 ,4543.95 
175.54 ,3292.09 ,26.86 ,758.42 ,2.13 ,715.15 ,0.53 ,0.00 ,0.00 ,11.95 ,27034.29 ,34352.61 ,7240.50 ,15958.04 
264.75 ,1255.75 ,29.67 ,894.88 ,13.98 ,996.21 ,0.59 ,0.00 ,0.16 ,356.57 ,7808.17 ,32807.74 ,2455.10 ,5335.49 
170.16 ,1048.50 ,20.87 ,799.11 ,14.25 ,1089.38 ,0.56 ,0.00 ,0.47 ,28.49 ,26249.76 ,30934.24 ,12191.29 ,1633.25 
239.76 ,741.00 ,27.31 ,1048.29 ,15.73 ,1032.08 ,0.61 ,0.00 ,0.76 ,95.28 ,3377.13 ,18490.20 ,11511.19 ,3287.48 
264.75 ,2448.00 ,34.04 ,751.77 ,6.26 ,1018.26 ,0.67 ,0.00 ,0.04 ,12.10 ,22692.46 ,30245.79 ,2772.63 ,22593.09 
182.97 ,2106.50 ,27.60 ,748.07 ,9.37 ,1013.53 ,0.64 ,0.00 ,0.12 ,14.74 ,4243.52 ,38662.74 ,23478.66 ,4030.82 
172.85 ,737.50 ,20.74 ,831.72 ,15.23 ,1066.69 ,0.54 ,0.00 ,0.57 ,31.06 ,13397.11 ,7051.77 ,653.85 ,6416.19 
205.28 ,1051.00 ,33.90 ,884.36 ,13.98 ,1029.99 ,0.59 ,0.00 ,0.25 ,283.70 ,7969.16 ,39884.18 ,8202.90 ,1098.86 
164.78 ,498.50 ,8.63 ,1076.14 ,16.20 ,1061.10 ,0.55 ,0.00 ,3.70 ,106.53 ,1416.26 ,27560.25 ,13555.35 ,668.96 
167.47 ,537.75 ,5.05 ,1013.86 ,15.99 ,1087.83 ,0.51 ,0.57 ,7.02 ,150.51 ,4150.60 ,2165.06 ,497.49 ,993.73 
175.54 ,1210.50 ,22.19 ,821.77 ,13.41 ,1013.92 ,0.58 ,0.00 ,0.51 ,23.66 ,16173.05 ,35851.46 ,1687.45 ,5661.05 
239.76 ,677.00 ,11.11 ,950.41 ,15.80 ,1066.23 ,0.58 ,0.00 ,0.82 ,51.82 ,3244.61 ,27661.30 ,2151.16 ,3570.36 
264.75 ,1140.75 ,33.38 ,868.65 ,14.02 ,1075.04 ,0.61 ,0.00 ,0.16 ,27.45 ,11499.89 ,25869.82 ,1273.78 ,1570.83 
175.54 ,2720.75 ,29.07 ,809.02 ,7.40 ,940.47 ,0.58 ,0.00 ,0.06 ,14.87 ,30671.61 ,34693.05 ,32467.33 ,19480.21 
164.78 ,1034.75 ,21.52 ,859.20 ,14.08 ,1037.26 ,0.60 ,0.00 ,0.86 ,288.83 ,15439.15 ,32161.27 ,17532.47 ,5028.67 
239.76 ,977.00 ,34.48 ,885.65 ,14.52 ,1054.13 ,0.58 ,0.00 ,0.05 ,106.26 ,9997.38 ,12551.79 ,8081.31 ,1373.86 
175.54 ,1336.75 ,28.74 ,843.13 ,14.06 ,1079.61 ,0.63 ,0.00 ,0.20 ,20.23 ,19295.79 ,22583.35 ,20026.17 ,6535.10 
164.78 ,875.00 ,7.63 ,1030.24 ,15.22 ,1026.94 ,0.55 ,0.00 ,1.72 ,105.52 ,3350.00 ,25580.61 ,2099.41 ,4398.58 
264.75 ,839.75 ,25.74 ,919.94 ,13.87 ,1119.23 ,0.62 ,0.00 ,0.30 ,267.33 ,3244.61 ,27481.77 ,13252.45 ,8293.82 
264.75 ,1004.50 ,12.31 ,852.45 ,14.78 ,1078.13 ,0.59 ,0.00 ,0.49 ,18.57 ,2070.63 ,22733.40 ,2192.60 ,8917.82 
220.15 ,2265.25 ,33.41 ,743.00 ,7.25 ,1008.15 ,0.68 ,0.00 ,0.03 ,12.94 ,19706.54 ,25597.02 ,5668.11 ,19368.21 
164.78 ,619.25 ,3.77 ,929.49 ,15.99 ,1046.61 ,0.54 ,0.00 ,1.68 ,341.81 ,963.07 ,15048.17 ,8801.56 ,876.07 
170.16 ,1007.75 ,13.90 ,856.52 ,14.14 ,1035.78 ,0.61 ,0.00 ,0.35 ,28.35 ,18263.83 ,19537.85 ,9861.29 ,25.00 
239.76 ,879.00 ,27.45 ,985.82 ,14.23 ,1047.47 ,0.63 ,0.00 ,0.85 ,74.04 ,1739.97 ,21482.26 ,21394.10 ,1589.81 
214.77 ,1605.75 ,17.93 ,744.40 ,11.13 ,1088.92 ,0.64 ,0.00 ,0.26 ,10.88 ,2026.70 ,37019.02 ,26915.56 ,1722.64 
167.47 ,993.25 ,17.42 ,908.61 ,14.44 ,1055.07 ,0.57 ,0.00 ,0.89 ,133.47 ,3653.42 ,6686.37 ,3550.00 ,3650.69 
164.78 ,624.25 ,11.91 ,886.15 ,15.15 ,1062.75 ,0.60 ,0.00 ,0.36 ,28.73 ,9430.14 ,23519.09 ,919.28 ,50.00 
264.75 ,1982.39 ,36.72 ,789.96 ,7.79 ,1017.26 ,0.00 ,0.00 ,0.00 ,18.08 ,15964.12 ,21974.72 ,11025.45 ,11295.97 
264.75 ,3032.25 ,41.26 ,779.74 ,1.94 ,665.41 ,0.43 ,0.00 ,0.00 ,6.29 ,5452.29 ,49498.16 ,11681.07 ,5370.99 
264.75 ,880.00 ,17.72 ,1042.77 ,14.89 ,1021.44 ,0.60 ,0.00 ,0.49 ,83.98 ,3650.68 ,21814.85 ,15341.04 ,3398.16 
264.75 ,1141.75 ,15.78 ,1041.40 ,14.99 ,996.36 ,0.66 ,0.00 ,0.30 ,81.68 ,10334.77 ,30963.97 ,9995.37 ,3927.79 
249.88 ,1878.25 ,20.29 ,737.66 ,8.34 ,1010.73 ,0.70 ,0.00 ,0.05 ,11.96 ,17290.10 ,27604.48 ,2593.74 ,17196.15 
167.47 ,721.00 ,20.65 ,996.00 ,15.44 ,1070.53 ,0.57 ,0.00 ,1.04 ,123.79 ,852.94 ,35019.25 ,8370.63 ,638.48 
175.54 ,2536.67 ,43.86 ,803.49 ,5.19 ,947.68 ,0.63 ,0.00 ,0.00 ,20.71 ,30910.74 ,32990.72 ,22749.11 ,15941.13 
175.54 ,2127.75 ,38.80 ,817.00 ,10.04 ,1065.23 ,0.67 ,0.00 ,0.00 ,22.20 ,8732.55 ,48982.73 ,28346.56 ,8641.04 
264.75 ,1736.00 ,41.11 ,742.22 ,10.17 ,1066.16 ,0.69 ,0.00 ,0.04 ,13.10 ,8529.21 ,13638.46 ,1766.37 ,8146.63 
239.76 ,788.00 ,11.84 ,942.07 ,15.08 ,1026.65 ,0.61 ,0.00 ,0.62 ,131.80 ,3350.75 ,12261.63 ,2977.91 ,873.29 
264.75 ,848.75 ,8.13 ,923.14 ,15.28 ,1042.63 ,0.65 ,0.00 ,0.27 ,86.94 ,4450.56 ,20638.50 ,1405.40 ,1185.35 
256.42 ,1777.00 ,30.10 ,822.03 ,12.44 ,1008.81 ,0.65 ,0.00 ,0.15 ,15.17 ,4911.98 ,27604.48 ,4693.35 ,11532.02 
197.84 ,2190.75 ,39.63 ,745.78 ,10.72 ,1043.22 ,0.66 ,0.00 ,0.19 ,7.13 ,1329.47 ,40767.73 ,28774.08 ,1329.47 
264.75 ,1089.50 ,23.67 ,847.90 ,13.98 ,1091.08 ,0.66 ,0.00 ,0.13 ,17.84 ,15552.09 ,30951.70 ,11389.80 ,4334.46 
264.75 ,1772.75 ,19.56 ,803.38 ,10.50 ,1022.05 ,0.68 ,0.00 ,0.29 ,20.12 ,19321.68 ,33585.82 ,6753.33 ,2589.88 
264.75 ,1502.25 ,30.15 ,823.72 ,12.35 ,1016.36 ,0.64 ,0.00 ,0.10 ,25.14 ,17775.47 ,36250.89 ,6420.86 ,2351.06 
264.75 ,783.50 ,8.98 ,952.79 ,15.54 ,1057.79 ,0.54 ,0.00 ,1.79 ,54.26 ,1657.56 ,12850.97 ,1299.04 ,2547.06 
264.75 ,1716.00 ,32.61 ,756.51 ,9.01 ,1064.66 ,0.69 ,0.00 ,0.00 ,20.02 ,30322.39 ,33424.65 ,22713.16 ,15557.88 
164.78 ,1012.75 ,23.68 ,830.98 ,14.25 ,1068.68 ,0.61 ,0.00 ,0.30 ,15.84 ,3899.68 ,14156.54 ,3824.59 ,4131.28 
175.54 ,2575.41 ,26.78 ,770.62 ,5.38 ,874.22 ,0.00 ,0.00 ,0.00 ,20.33 ,27190.28 ,31169.78 ,16233.73 ,18298.59 
264.75 ,1451.00 ,37.91 ,965.47 ,12.57 ,965.28 ,0.66 ,0.00 ,0.68 ,71.58 ,5676.93 ,22420.69 ,22690.69 ,1558.04 
164.78 ,954.25 ,14.23 ,829.37 ,15.02 ,1056.60 ,0.56 ,0.00 ,1.07 ,29.78 ,1570.83 ,21403.91 ,350.00 ,4150.60 
171.95 ,731.50 ,13.23 ,910.44 ,15.62 ,1078.41 ,0.55 ,0.00 ,0.17 ,135.52 ,3226.07 ,20725.53 ,6930.19 ,450.00 
175.54 ,1039.75 ,18.82 ,824.11 ,14.04 ,1037.97 ,0.63 ,0.00 ,0.21 ,27.19 ,11645.06 ,10513.21 ,4942.42 ,10115.71 
164.78 ,770.00 ,23.43 ,913.80 ,15.52 ,1056.62 ,0.56 ,0.00 ,0.88 ,328.20 ,5369.12 ,43109.71 ,8615.54 ,1102.39 
264.75 ,1957.00 ,42.49 ,636.58 ,9.21 ,1043.15 ,0.57 ,0.00 ,0.05 ,10.42 ,12771.35 ,17681.28 ,572.27 ,2850.88 
175.54 ,1085.25 ,20.91 ,898.47 ,14.66 ,1027.79 ,0.60 ,0.00 ,0.13 ,129.29 ,4313.64 ,13082.34 ,2056.09 ,1996.87 
170.16 ,1384.50 ,17.24 ,898.24 ,11.73 ,970.93 ,0.59 ,0.00 ,0.97 ,121.03 ,10026.34 ,15175.89 ,6556.49 ,3748.00 
205.28 ,1812.50 ,40.84 ,790.64 ,11.86 ,1065.22 ,0.66 ,0.00 ,0.15 ,7.16 ,17855.74 ,48020.91 ,30689.21 ,22209.18 
264.75 ,1474.50 ,24.59 ,821.05 ,13.85 ,1043.41 ,0.66 ,0.00 ,0.22 ,13.85 ,1262.01 ,17111.62 ,1267.07 ,3511.05 
164.78 ,984.75 ,3.16 ,1014.87 ,14.48 ,1021.46 ,0.56 ,0.00 ,2.39 ,64.23 ,6657.89 ,20304.86 ,6473.60 ,6459.68 
170.16 ,1601.00 ,27.96 ,919.06 ,10.71 ,956.09 ,0.60 ,0.00 ,0.83 ,143.21 ,10465.54 ,27425.67 ,14802.28 ,3677.98 
82.48 ,513.00 ,7.29 ,917.06 ,15.55 ,1065.50 ,0.57 ,0.00 ,0.00 ,120.44 ,6459.68 ,8194.36 ,3050.00 ,2491.49 
264.75 ,1712.50 ,39.56 ,780.90 ,11.78 ,984.45 ,0.69 ,0.00 ,0.24 ,14.76 ,3922.69 ,5762.59 ,3606.59 ,5105.63 
175.54 ,3097.48 ,25.70 ,731.18 ,4.37 ,853.13 ,0.00 ,0.00 ,0.03 ,11.64 ,19862.79 ,28337.80 ,10701.36 ,10287.36 
175.54 ,2895.27 ,36.84 ,800.20 ,2.69 ,784.06 ,0.62 ,0.00 ,0.00 ,12.53 ,28333.94 ,32177.54 ,4882.67 ,19375.23 
214.77 ,1005.00 ,8.84 ,1016.64 ,14.30 ,1005.02 ,0.64 ,0.00 ,0.77 ,89.45 ,6174.75 ,18576.53 ,8867.21 ,4210.40 
181.44 ,814.50 ,6.85 ,961.26 ,15.29 ,1047.95 ,0.58 ,0.00 ,11.79 ,53.81 ,7439.59 ,11829.94 ,8726.25 ,3771.94 
195.15 ,729.00 ,27.55 ,892.22 ,15.17 ,1070.63 ,0.59 ,0.00 ,0.35 ,28.17 ,6642.85 ,23150.54 ,2070.63 ,259.96 
168.37 ,907.75 ,22.89 ,849.68 ,14.48 ,1050.13 ,0.58 ,0.00 ,0.68 ,30.63 ,21101.84 ,18322.87 ,18671.04 ,135.36 
264.75 ,1482.75 ,12.33 ,979.26 ,13.24 ,989.91 ,0.63 ,0.00 ,0.46 ,69.67 ,6373.97 ,18673.18 ,18784.77 ,913.92 
164.78 ,1056.00 ,19.36 ,972.90 ,13.38 ,1005.45 ,0.64 ,0.00 ,0.37 ,102.30 ,2620.59 ,15858.36 ,13140.68 ,2903.02 
264.75 ,1953.25 ,17.50 ,783.80 ,8.62 ,986.44 ,0.66 ,0.00 ,0.11 ,11.98 ,4911.98 ,19809.28 ,13081.57 ,4821.57 
242.45 ,1141.25 ,8.12 ,840.51 ,13.64 ,1004.33 ,0.64 ,0.00 ,0.07 ,25.29 ,7020.51 ,25034.13 ,8133.11 ,8380.18 
214.76 ,670.75 ,8.35 ,948.62 ,15.88 ,1065.59 ,0.57 ,0.00 ,0.41 ,52.64 ,1867.49 ,18717.57 ,3450.72 ,3488.60 
0.19 ,586.00 ,0.00 ,882.73 ,15.68 ,1069.29 ,0.45 ,0.00 ,0.00 ,122.07 ,85.36 ,29555.16 ,250.00 ,10204.29 
87.86 ,467.25 ,8.40 ,993.92 ,16.09 ,1082.68 ,0.35 ,0.63 ,2.21 ,173.25 ,150.00 ,7922.59 ,3180.80 ,217.87 
264.75 ,1005.50 ,32.19 ,899.48 ,14.87 ,1048.99 ,0.61 ,0.00 ,0.17 ,315.25 ,10001.38 ,43891.32 ,14136.04 ,6465.87 
0.00 ,0.00 ,0.00 ,748.00 ,3.09 ,714.12 ,0.00 ,0.00 ,0.00 ,9.44 ,0.00 ,0.00 ,0.00 ,0.00 
214.77 ,1332.75 ,31.35 ,838.66 ,13.53 ,1055.56 ,0.63 ,0.00 ,0.13 ,14.99 ,9010.41 ,29718.81 ,8845.76 ,10723.22 
175.54 ,2502.25 ,37.71 ,792.60 ,7.55 ,961.44 ,0.66 ,0.00 ,0.12 ,20.97 ,29132.93 ,33569.74 ,17750.71 ,9901.89 
175.54 ,1155.50 ,28.57 ,887.61 ,13.74 ,1024.26 ,0.57 ,0.00 ,0.51 ,107.93 ,7058.86 ,14936.78 ,5305.42 ,5437.60 
220.15 ,2963.75 ,22.59 ,720.37 ,3.81 ,700.97 ,0.65 ,0.00 ,0.00 ,9.70 ,7197.74 ,36411.91 ,10748.37 ,22850.11 
175.54 ,915.25 ,14.68 ,878.63 ,14.41 ,1061.31 ,0.62 ,0.00 ,0.23 ,293.37 ,14860.27 ,49254.52 ,11413.48 ,6882.41 
239.76 ,1412.25 ,22.96 ,765.20 ,12.48 ,1125.11 ,0.64 ,0.00 ,0.70 ,15.25 ,7342.17 ,30489.46 ,27593.61 ,7411.31 
264.75 ,1774.00 ,28.67 ,807.99 ,11.94 ,1059.83 ,0.64 ,0.00 ,0.08 ,14.47 ,13262.26 ,15824.27 ,13588.51 ,12992.59 
167.47 ,1177.25 ,16.59 ,819.32 ,14.03 ,1040.38 ,0.58 ,0.00 ,0.69 ,23.46 ,27436.61 ,24538.29 ,950.00 ,4322.90 
175.54 ,2327.00 ,44.88 ,785.92 ,8.83 ,964.92 ,0.68 ,0.00 ,0.10 ,19.93 ,21425.39 ,25455.99 ,21230.81 ,9195.51 
264.75 ,1581.75 ,27.49 ,843.10 ,12.86 ,1033.97 ,0.70 ,0.00 ,0.08 ,15.51 ,26079.25 ,35048.64 ,18467.47 ,4585.58 
175.54 ,2709.75 ,37.39 ,797.18 ,4.73 ,885.00 ,0.67 ,0.00 ,0.00 ,18.88 ,22950.98 ,27276.50 ,11857.80 ,22543.77 
189.77 ,800.25 ,6.37 ,953.63 ,15.37 ,1049.90 ,0.56 ,0.00 ,4.48 ,63.68 ,2750.91 ,16850.74 ,3185.51 ,135.36 
220.15 ,1522.50 ,21.70 ,838.41 ,13.51 ,1019.33 ,0.67 ,0.00 ,0.06 ,15.13 ,10229.74 ,26222.27 ,10088.98 ,14594.09 
257.32 ,1854.50 ,18.65 ,762.04 ,11.94 ,1013.62 ,0.67 ,0.00 ,0.17 ,12.70 ,3609.36 ,10564.45 ,7686.84 ,3567.56 
172.85 ,844.75 ,13.57 ,999.02 ,15.01 ,1046.95 ,0.59 ,0.00 ,0.82 ,127.41 ,2673.48 ,14152.30 ,6050.00 ,2589.88 
264.75 ,654.00 ,18.26 ,970.53 ,15.89 ,1072.52 ,0.49 ,0.00 ,1.44 ,135.42 ,545.77 ,16160.06 ,712.39 ,750.00 
264.75 ,861.00 ,12.29 ,962.27 ,15.35 ,1059.60 ,0.60 ,0.00 ,10.86 ,127.61 ,4475.21 ,6750.37 ,1680.78 ,3141.26 
170.16 ,630.25 ,15.07 ,983.98 ,15.57 ,1079.27 ,0.57 ,0.00 ,1.20 ,143.45 ,7013.38 ,8455.03 ,151.61 ,1450.00 
264.75 ,1472.00 ,22.05 ,764.72 ,12.85 ,1122.14 ,0.64 ,0.00 ,1.42 ,17.95 ,838.26 ,28121.30 ,23985.15 ,698.22 
264.75 ,1435.75 ,32.84 ,781.67 ,13.05 ,1032.86 ,0.66 ,0.00 ,0.25 ,21.12 ,21597.86 ,21580.72 ,6533.57 ,4819.49 
170.16 ,632.75 ,7.54 ,841.03 ,15.45 ,1087.68 ,0.53 ,0.00 ,2.02 ,32.30 ,4504.17 ,15991.48 ,25.00 ,9056.90 
249.88 ,1640.00 ,21.99 ,747.34 ,8.97 ,1074.19 ,0.73 ,0.00 ,0.03 ,11.83 ,10518.91 ,20425.66 ,7880.83 ,10361.83 
175.54 ,2834.00 ,28.64 ,790.97 ,4.62 ,774.09 ,0.59 ,0.00 ,0.00 ,11.52 ,18895.17 ,42937.25 ,33063.39 ,18940.63 
205.28 ,1724.75 ,21.40 ,786.94 ,11.04 ,1121.90 ,0.65 ,0.00 ,0.00 ,7.09 ,18951.71 ,46669.13 ,35008.96 ,20427.13 
264.75 ,3031.58 ,30.00 ,719.15 ,3.30 ,873.49 ,0.00 ,0.00 ,0.05 ,10.89 ,10202.41 ,10247.76 ,6566.95 ,7870.63 
264.75 ,2708.75 ,27.02 ,812.41 ,5.50 ,839.66 ,0.63 ,0.00 ,0.01 ,14.64 ,14495.78 ,16577.32 ,9335.28 ,13861.01 
164.78 ,967.00 ,12.73 ,1028.71 ,15.28 ,1031.43 ,0.61 ,0.00 ,0.92 ,73.51 ,3450.00 ,13034.09 ,4420.40 ,3350.00 
264.75 ,2363.75 ,32.81 ,793.81 ,6.55 ,935.55 ,0.67 ,0.00 ,0.02 ,6.34 ,23830.81 ,37357.83 ,34660.17 ,17770.41 
264.75 ,2038.19 ,38.83 ,781.94 ,8.39 ,1018.02 ,0.67 ,0.00 ,0.17 ,19.76 ,24293.09 ,29431.31 ,14925.59 ,10628.62 
175.54 ,3148.25 ,30.94 ,769.10 ,2.83 ,667.97 ,0.51 ,0.00 ,0.00 ,10.14 ,15812.26 ,46667.20 ,4539.55 ,15812.26 
264.75 ,1356.66 ,14.30 ,787.39 ,12.48 ,1007.90 ,0.67 ,0.00 ,0.10 ,20.31 ,15073.33 ,9407.58 ,2698.11 ,7086.84 
264.75 ,1215.00 ,23.00 ,843.95 ,13.52 ,1024.59 ,0.65 ,0.00 ,1.30 ,23.66 ,20860.19 ,20083.02 ,15263.93 ,1699.26 
264.75 ,1049.25 ,32.99 ,996.19 ,14.98 ,1025.71 ,0.64 ,0.00 ,0.32 ,71.82 ,4099.70 ,13262.26 ,4228.17 ,3922.69 
264.75 ,1519.03 ,14.17 ,792.42 ,12.70 ,965.55 ,0.66 ,0.00 ,0.10 ,22.83 ,3845.28 ,34899.10 ,6357.60 ,2848.49 
175.54 ,2154.00 ,23.74 ,780.38 ,7.18 ,1022.32 ,0.64 ,0.00 ,0.03 ,11.36 ,16123.51 ,35048.64 ,32182.72 ,14414.84 
264.75 ,1303.30 ,30.57 ,855.74 ,13.39 ,983.20 ,0.64 ,0.00 ,0.23 ,110.10 ,2351.72 ,13289.17 ,14564.22 ,2245.26 
205.28 ,1380.00 ,17.78 ,818.90 ,13.22 ,1039.18 ,0.54 ,0.00 ,0.33 ,16.57 ,1909.84 ,29353.15 ,1768.47 ,14238.24 
197.84 ,2394.75 ,27.81 ,724.77 ,5.71 ,928.29 ,0.66 ,0.00 ,0.05 ,10.44 ,18762.40 ,44906.88 ,991.22 ,18727.72 
242.45 ,2770.00 ,37.82 ,724.71 ,1.98 ,697.23 ,0.58 ,0.00 ,0.02 ,9.45 ,5450.46 ,17071.25 ,13531.72 ,13442.00 
197.84 ,2065.75 ,29.43 ,751.91 ,9.13 ,1069.82 ,0.65 ,0.00 ,0.14 ,10.86 ,7450.17 ,35145.52 ,21551.04 ,7305.31 
164.78 ,1010.75 ,14.91 ,796.69 ,14.33 ,1080.56 ,0.59 ,0.00 ,1.32 ,29.38 ,25069.25 ,22156.88 ,5350.00 ,1008.72 
242.45 ,2376.25 ,10.46 ,753.90 ,5.75 ,902.39 ,0.63 ,0.00 ,0.00 ,5.59 ,2839.46 ,45519.97 ,14671.32 ,2706.94 
175.54 ,2319.50 ,34.63 ,767.23 ,6.85 ,976.35 ,0.63 ,0.00 ,0.02 ,10.70 ,3044.26 ,39618.27 ,32379.74 ,3118.89 
264.75 ,1415.75 ,14.16 ,778.01 ,11.57 ,1089.75 ,0.69 ,0.00 ,0.07 ,20.32 ,26658.35 ,29572.41 ,13866.78 ,7697.24 
189.77 ,1211.75 ,22.72 ,769.38 ,12.87 ,1125.56 ,0.60 ,0.00 ,0.60 ,16.01 ,6307.73 ,18515.06 ,15627.14 ,342.98 
164.78 ,641.00 ,17.94 ,852.77 ,15.34 ,1066.40 ,0.56 ,0.00 ,1.58 ,28.41 ,3389.32 ,18668.89 ,1956.40 ,8968.14 
264.75 ,1768.36 ,30.21 ,634.17 ,9.48 ,1009.78 ,0.00 ,0.00 ,0.79 ,11.51 ,17107.71 ,15280.99 ,14799.74 ,812.41 
264.75 ,1188.75 ,37.05 ,763.55 ,12.18 ,1092.30 ,0.63 ,0.00 ,0.29 ,12.39 ,357.05 ,20775.17 ,16102.41 ,357.13 
217.46 ,1165.50 ,25.96 ,836.67 ,13.55 ,1034.27 ,0.64 ,0.00 ,0.29 ,29.08 ,21267.05 ,16796.65 ,13107.54 ,1499.17 
175.54 ,828.75 ,19.96 ,903.71 ,14.99 ,1056.06 ,0.60 ,0.00 ,0.04 ,126.77 ,8223.59 ,15150.83 ,1061.84 ,1416.86 
170.16 ,812.50 ,19.05 ,885.02 ,14.59 ,1063.82 ,0.57 ,0.00 ,0.61 ,129.83 ,2250.00 ,10094.92 ,10646.48 ,2264.40 
164.78 ,1536.25 ,25.59 ,618.96 ,9.91 ,1048.43 ,0.45 ,0.00 ,2.43 ,17.28 ,3118.89 ,2414.02 ,1275.74 ,1329.47 
252.90 ,1296.38 ,22.23 ,786.59 ,12.61 ,1022.61 ,0.67 ,0.00 ,2.37 ,27.71 ,11914.43 ,6752.13 ,5026.24 ,2212.03 
189.77 ,1417.75 ,12.41 ,773.85 ,12.82 ,1100.48 ,0.62 ,0.00 ,0.78 ,14.54 ,11796.61 ,22583.35 ,19690.80 ,2155.81 
175.54 ,638.71 ,31.43 ,876.87 ,14.75 ,1048.05 ,0.62 ,0.00 ,0.66 ,127.24 ,110.08 ,16206.11 ,17212.48 ,157.03 
164.78 ,537.25 ,12.76 ,996.55 ,15.99 ,1095.51 ,0.50 ,0.00 ,23.78 ,169.02 ,1061.84 ,6416.19 ,651.87 ,852.93 
257.32 ,2073.25 ,19.67 ,761.70 ,8.31 ,1030.58 ,0.69 ,0.00 ,0.00 ,18.18 ,25611.47 ,27792.22 ,17887.08 ,17816.50 
175.54 ,2214.25 ,16.84 ,741.10 ,7.16 ,977.88 ,0.65 ,0.00 ,0.06 ,12.07 ,24761.41 ,34845.77 ,2290.74 ,23102.54 
175.54 ,3720.75 ,40.79 ,803.09 ,0.81 ,615.75 ,0.47 ,0.00 ,0.00 ,12.65 ,11812.18 ,31119.25 ,13930.81 ,11583.07 
264.75 ,2064.63 ,23.78 ,765.75 ,7.66 ,989.49 ,0.00 ,0.00 ,0.00 ,19.24 ,27127.53 ,35509.89 ,21663.84 ,13160.35 
205.28 ,1757.50 ,43.15 ,724.21 ,9.59 ,1043.19 ,0.66 ,0.00 ,0.06 ,13.77 ,19097.84 ,25667.25 ,2991.24 ,18855.44 
175.54 ,2780.85 ,33.42 ,693.89 ,4.86 ,893.62 ,0.00 ,0.00 ,0.14 ,11.20 ,16028.93 ,13644.51 ,12839.09 ,7142.56 
175.54 ,3369.03 ,22.53 ,768.86 ,1.24 ,684.29 ,0.00 ,0.00 ,0.00 ,12.59 ,29061.05 ,32552.66 ,7880.49 ,15152.93 
175.54 ,2502.00 ,18.19 ,745.45 ,4.89 ,792.13 ,0.61 ,0.00 ,0.06 ,5.83 ,4430.29 ,46126.64 ,12711.71 ,4350.57 
242.45 ,1589.00 ,20.95 ,779.46 ,12.44 ,1028.21 ,0.64 ,0.00 ,0.22 ,23.68 ,23150.11 ,31054.91 ,14930.76 ,4674.13 
239.76 ,1214.00 ,28.43 ,795.63 ,13.71 ,1025.34 ,0.63 ,0.00 ,0.25 ,29.38 ,17765.91 ,9619.12 ,572.27 ,7734.82 
264.75 ,2925.25 ,30.50 ,760.46 ,6.49 ,960.94 ,0.58 ,0.00 ,0.06 ,6.34 ,3112.48 ,45934.82 ,27084.08 ,3152.40 
164.78 ,696.50 ,19.46 ,913.14 ,15.38 ,1060.74 ,0.51 ,0.00 ,0.75 ,127.05 ,3873.95 ,20648.67 ,4188.97 ,5244.76 
175.54 ,770.75 ,16.05 ,941.82 ,15.43 ,1054.21 ,0.57 ,0.00 ,0.27 ,140.11 ,2295.10 ,6779.93 ,1669.58 ,2826.22 
175.54 ,3940.25 ,13.27 ,764.95 ,0.49 ,568.25 ,0.32 ,0.00 ,0.00 ,10.77 ,10010.37 ,40127.64 ,8433.71 ,20239.26 
219.27 ,1382.16 ,14.37 ,870.78 ,11.88 ,944.90 ,0.00 ,0.00 ,0.13 ,103.40 ,13216.83 ,16771.92 ,9654.38 ,10784.01 
167.47 ,1312.25 ,17.92 ,918.20 ,11.68 ,1000.67 ,0.61 ,0.00 ,0.68 ,126.34 ,12080.05 ,23805.62 ,13305.17 ,1812.47 
175.54 ,3068.25 ,31.04 ,757.48 ,3.78 ,753.38 ,0.57 ,0.00 ,0.02 ,10.86 ,13357.68 ,50054.25 ,3835.04 ,13241.13 
